cell_id,cell_type,interval_count,unique_workers,worker_seconds,move_worker_seconds,pick_worker_seconds,wait_worker_seconds,occupied_seconds,congested_seconds,max_concurrent_workers,method
EDGE:AISLE:x=1.520000:y=6.310000<->AISLE:x=1.680000:y=6.310000,edge,14,5,1.86666666666612,1.86666666666612,0.0,0.0,1.86666666666612,0.0,1,volume_proportional
EDGE:AISLE:x=1.520000:y=7.510000<->AISLE:x=1.680000:y=7.510000,edge,12,8,1.5999999999986585,1.5999999999986585,0.0,0.0,1.5999999999986585,0.0,1,volume_proportional
EDGE:AISLE:x=1.520000:y=8.410000<->AISLE:x=1.680000:y=8.410000,edge,21,6,2.7999999999990735,2.7999999999990735,0.0,0.0,2.7999999999990735,0.0,1,volume_proportional
EDGE:AISLE:x=1.520000:y=9.310000<->AISLE:x=1.680000:y=9.310000,edge,24,7,3.1999999999986244,3.1999999999986244,0.0,0.0,3.1999999999986244,0.0,1,volume_proportional
EDGE:AISLE:x=1.680000:y=10.210000<->AISLE:x=1.860000:y=10.210000,edge,26,7,3.8999999999957993,3.8999999999957993,0.0,0.0,3.8999999999957993,0.0,1,volume_proportional
EDGE:AISLE:x=1.680000:y=11.110000<->AISLE:x=1.860000:y=11.110000,edge,23,8,3.449999999996237,3.449999999996237,0.0,0.0,3.449999999996237,0.0,1,volume_proportional
EDGE:AISLE:x=1.680000:y=12.010000<->AISLE:x=1.860000:y=12.010000,edge,24,6,3.5999999999978343,3.5999999999978343,0.0,0.0,3.5999999999978343,0.0,1,volume_proportional
EDGE:AISLE:x=1.680000:y=12.910000<->AISLE:x=1.860000:y=12.910000,edge,25,7,3.7499999999976836,3.7499999999976836,0.0,0.0,3.7499999999976836,0.0,1,volume_proportional
EDGE:AISLE:x=1.680000:y=13.810000<->AISLE:x=1.860000:y=13.810000,edge,15,5,2.2499999999973284,2.2499999999973284,0.0,0.0,2.2499999999973284,0.0,1,volume_proportional
EDGE:AISLE:x=1.680000:y=6.310000<->AISLE:x=1.860000:y=6.310000,edge,16,5,2.3999999999984567,2.3999999999984567,0.0,0.0,2.3999999999984567,0.0,1,volume_proportional
EDGE:AISLE:x=1.680000:y=7.510000<->AISLE:x=1.860000:y=7.510000,edge,12,8,1.799999999996004,1.799999999996004,0.0,0.0,1.799999999996004,0.0,1,volume_proportional
EDGE:AISLE:x=1.680000:y=8.410000<->AISLE:x=1.860000:y=8.410000,edge,25,6,3.74999999999676,3.74999999999676,0.0,0.0,3.74999999999676,0.0,1,volume_proportional
EDGE:AISLE:x=1.680000:y=9.310000<->AISLE:x=1.860000:y=9.310000,edge,24,7,3.5999999999959016,3.5999999999959016,0.0,0.0,3.5999999999959016,0.0,1,volume_proportional
EDGE:AISLE:x=1.860000:y=10.210000<->AISLE:x=2.020000:y=10.210000,edge,24,7,3.1999999999985675,3.1999999999985675,0.0,0.0,3.1999999999985675,0.0,1,volume_proportional
EDGE:AISLE:x=1.860000:y=11.110000<->AISLE:x=2.020000:y=11.110000,edge,27,8,3.5999999999985164,3.5999999999985164,0.0,0.0,3.5999999999985164,0.0,1,volume_proportional
EDGE:AISLE:x=1.860000:y=12.010000<->AISLE:x=2.020000:y=12.010000,edge,20,5,2.666666666665961,2.666666666665961,0.0,0.0,2.666666666665961,0.0,1,volume_proportional
EDGE:AISLE:x=1.860000:y=12.910000<->AISLE:x=2.020000:y=12.910000,edge,23,7,3.0666666666659808,3.0666666666659808,0.0,0.0,3.0666666666659808,0.0,1,volume_proportional
EDGE:AISLE:x=1.860000:y=13.810000<->AISLE:x=2.020000:y=13.810000,edge,17,6,2.2666666666655146,2.2666666666655146,0.0,0.0,2.2666666666655146,0.0,1,volume_proportional
EDGE:AISLE:x=1.860000:y=6.310000<->AISLE:x=2.020000:y=6.310000,edge,20,6,2.6666666666660888,2.6666666666660888,0.0,0.0,2.6666666666660888,0.0,1,volume_proportional
EDGE:AISLE:x=1.860000:y=7.510000<->AISLE:x=2.020000:y=7.510000,edge,14,8,1.8666666666650826,1.8666666666650826,0.0,0.0,1.8666666666650826,0.0,1,volume_proportional
EDGE:AISLE:x=1.860000:y=8.410000<->AISLE:x=2.020000:y=8.410000,edge,27,7,3.5999999999992696,3.5999999999992696,0.0,0.0,3.5999999999992696,0.0,1,volume_proportional
EDGE:AISLE:x=1.860000:y=9.310000<->AISLE:x=2.020000:y=9.310000,edge,28,7,3.7333333333316716,3.7333333333316716,0.0,0.0,3.7333333333316716,0.0,1,volume_proportional
EDGE:AISLE:x=2.020000:y=10.210000<->AISLE:x=2.180000:y=10.210000,edge,24,7,3.1999999999985675,3.1999999999985675,0.0,0.0,3.1999999999985675,0.0,1,volume_proportional
EDGE:AISLE:x=2.020000:y=11.110000<->AISLE:x=2.180000:y=11.110000,edge,31,8,4.133333333331365,4.133333333331365,0.0,0.0,4.133333333331365,0.0,1,volume_proportional
EDGE:AISLE:x=2.020000:y=12.010000<->AISLE:x=2.180000:y=12.010000,edge,20,5,2.666666666665961,2.666666666665961,0.0,0.0,2.666666666665961,0.0,1,volume_proportional
EDGE:AISLE:x=2.020000:y=12.910000<->AISLE:x=2.180000:y=12.910000,edge,25,8,3.3333333333326323,3.3333333333326323,0.0,0.0,3.3333333333326323,0.0,1,volume_proportional
EDGE:AISLE:x=2.020000:y=13.810000<->AISLE:x=2.180000:y=13.810000,edge,17,7,2.2666666666655146,2.2666666666655146,0.0,0.0,2.2666666666655146,0.0,1,volume_proportional
EDGE:AISLE:x=2.020000:y=6.310000<->AISLE:x=2.180000:y=6.310000,edge,20,6,2.6666666666660817,2.6666666666660817,0.0,0.0,2.6666666666660817,0.0,1,volume_proportional
EDGE:AISLE:x=2.020000:y=7.510000<->AISLE:x=2.180000:y=7.510000,edge,14,8,1.86666666666531,1.86666666666531,0.0,0.0,1.86666666666531,0.0,1,volume_proportional
EDGE:AISLE:x=2.020000:y=8.410000<->AISLE:x=2.180000:y=8.410000,edge,29,7,3.8666666666659246,3.8666666666659246,0.0,0.0,3.8666666666659246,0.0,1,volume_proportional
EDGE:AISLE:x=2.020000:y=9.310000<->AISLE:x=2.180000:y=9.310000,edge,34,7,4.533333333330944,4.533333333330944,0.0,0.0,4.533333333330944,0.0,1,volume_proportional
EDGE:AISLE:x=2.180000:y=10.210000<->AISLE:x=2.360000:y=10.210000,edge,32,7,4.799999999994412,4.799999999994412,0.0,0.0,4.799999999994412,0.0,1,volume_proportional
EDGE:AISLE:x=2.180000:y=11.110000<->AISLE:x=2.360000:y=11.110000,edge,29,8,4.349999999994054,4.349999999994054,0.0,0.0,4.349999999994054,0.0,1,volume_proportional
EDGE:AISLE:x=2.180000:y=12.010000<->AISLE:x=2.360000:y=12.010000,edge,18,5,2.699999999998653,2.699999999998653,0.0,0.0,2.699999999998653,0.0,1,volume_proportional
EDGE:AISLE:x=2.180000:y=12.910000<->AISLE:x=2.360000:y=12.910000,edge,25,8,3.7499999999977405,3.7499999999977405,0.0,0.0,3.7499999999977405,0.0,1,volume_proportional
EDGE:AISLE:x=2.180000:y=13.810000<->AISLE:x=2.360000:y=13.810000,edge,17,7,2.5499999999966008,2.5499999999966008,0.0,0.0,2.5499999999966008,0.0,1,volume_proportional
EDGE:AISLE:x=2.180000:y=6.310000<->AISLE:x=2.360000:y=6.310000,edge,20,6,2.9999999999984155,2.9999999999984155,0.0,0.0,2.9999999999984155,0.0,1,volume_proportional
EDGE:AISLE:x=2.180000:y=7.510000<->AISLE:x=2.360000:y=7.510000,edge,18,8,2.699999999995242,2.699999999995242,0.0,0.0,2.699999999995242,0.0,1,volume_proportional
EDGE:AISLE:x=2.180000:y=8.410000<->AISLE:x=2.360000:y=8.410000,edge,29,7,4.349999999997209,4.349999999997209,0.0,0.0,4.349999999997209,0.0,1,volume_proportional
EDGE:AISLE:x=2.180000:y=9.310000<->AISLE:x=2.360000:y=9.310000,edge,38,7,5.699999999990808,5.699999999990808,0.0,0.0,5.699999999990808,0.0,1,volume_proportional
EDGE:AISLE:x=2.360000:y=10.210000<->AISLE:x=2.520000:y=10.210000,edge,34,7,4.533333333331143,4.533333333331143,0.0,0.0,4.533333333331143,0.0,1,volume_proportional
EDGE:AISLE:x=2.360000:y=11.110000<->AISLE:x=2.520000:y=11.110000,edge,31,8,4.133333333330867,4.133333333330867,0.0,0.0,4.133333333330867,0.0,1,volume_proportional
EDGE:AISLE:x=2.360000:y=12.010000<->AISLE:x=2.520000:y=12.010000,edge,18,5,2.3999999999995367,2.3999999999995367,0.0,0.0,2.3999999999995367,0.0,1,volume_proportional
EDGE:AISLE:x=2.360000:y=12.910000<->AISLE:x=2.520000:y=12.910000,edge,27,8,3.5999999999992838,3.5999999999992838,0.0,0.0,3.5999999999992838,0.0,1,volume_proportional
EDGE:AISLE:x=2.360000:y=13.810000<->AISLE:x=2.520000:y=13.810000,edge,21,7,2.7999999999986187,2.7999999999986187,0.0,0.0,2.7999999999986187,0.0,1,volume_proportional
EDGE:AISLE:x=2.360000:y=6.310000<->AISLE:x=2.520000:y=6.310000,edge,20,6,2.6666666666660817,2.6666666666660817,0.0,0.0,2.6666666666660817,0.0,1,volume_proportional
EDGE:AISLE:x=2.360000:y=7.510000<->AISLE:x=2.520000:y=7.510000,edge,18,8,2.399999999998414,2.399999999998414,0.0,0.0,2.399999999998414,0.0,1,volume_proportional
EDGE:AISLE:x=2.360000:y=8.410000<->AISLE:x=2.520000:y=8.410000,edge,31,8,4.133333333332345,4.133333333332345,0.0,0.0,4.133333333332345,0.0,1,volume_proportional
EDGE:AISLE:x=2.360000:y=9.310000<->AISLE:x=2.520000:y=9.310000,edge,48,7,6.399999999996169,6.399999999996169,0.0,0.0,6.399999999996169,0.0,1,volume_proportional
EDGE:AISLE:x=2.520000:y=10.210000<->AISLE:x=2.680000:y=10.210000,edge,44,7,5.866666666663491,5.866666666663491,0.0,0.0,5.866666666663491,0.0,1,volume_proportional
EDGE:AISLE:x=2.520000:y=11.110000<->AISLE:x=2.680000:y=11.110000,edge,29,8,3.866666666664443,3.866666666664443,0.0,0.0,3.866666666664443,0.0,1,volume_proportional
EDGE:AISLE:x=2.520000:y=12.010000<->AISLE:x=2.680000:y=12.010000,edge,22,5,2.9333333333326124,2.9333333333326124,0.0,0.0,2.9333333333326124,0.0,1,volume_proportional
EDGE:AISLE:x=2.520000:y=12.910000<->AISLE:x=2.680000:y=12.910000,edge,29,8,3.8666666666659353,3.8666666666659353,0.0,0.0,3.8666666666659353,0.0,1,volume_proportional
EDGE:AISLE:x=2.520000:y=13.810000<->AISLE:x=2.680000:y=13.810000,edge,21,7,2.7999999999986187,2.7999999999986187,0.0,0.0,2.7999999999986187,0.0,1,volume_proportional
EDGE:AISLE:x=2.520000:y=6.310000<->AISLE:x=2.680000:y=6.310000,edge,22,7,2.9333333333327474,2.9333333333327474,0.0,0.0,2.9333333333327474,0.0,1,volume_proportional
EDGE:AISLE:x=2.520000:y=7.510000<->AISLE:x=2.680000:y=7.510000,edge,18,8,2.399999999998414,2.399999999998414,0.0,0.0,2.399999999998414,0.0,1,volume_proportional
EDGE:AISLE:x=2.520000:y=8.410000<->AISLE:x=2.680000:y=8.410000,edge,31,8,4.133333333332345,4.133333333332345,0.0,0.0,4.133333333332345,0.0,1,volume_proportional
EDGE:AISLE:x=2.520000:y=9.310000<->AISLE:x=2.680000:y=9.310000,edge,52,7,6.933333333329472,6.933333333329472,0.0,0.0,6.933333333329472,0.0,1,volume_proportional
EDGE:AISLE:x=2.680000:y=10.210000<->AISLE:x=2.860000:y=10.210000,edge,48,7,7.199999999989956,7.199999999989956,0.0,0.0,7.199999999989956,0.0,1,volume_proportional
EDGE:AISLE:x=2.680000:y=11.110000<->AISLE:x=2.860000:y=11.110000,edge,35,8,5.249999999992639,5.249999999992639,0.0,0.0,5.249999999992639,0.0,1,volume_proportional
EDGE:AISLE:x=2.680000:y=12.010000<->AISLE:x=2.860000:y=12.010000,edge,24,5,3.59999999999787,3.59999999999787,0.0,0.0,3.59999999999787,0.0,1,volume_proportional
EDGE:AISLE:x=2.680000:y=12.910000<->AISLE:x=2.860000:y=12.910000,edge,29,8,4.3499999999976495,4.3499999999976495,0.0,0.0,4.3499999999976495,0.0,1,volume_proportional
EDGE:AISLE:x=2.680000:y=13.810000<->AISLE:x=2.860000:y=13.810000,edge,21,7,3.1499999999958845,3.1499999999958845,0.0,0.0,3.1499999999958845,0.0,1,volume_proportional
EDGE:AISLE:x=2.680000:y=6.310000<->AISLE:x=2.860000:y=6.310000,edge,22,7,3.2999999999984126,3.2999999999984126,0.0,0.0,3.2999999999984126,0.0,1,volume_proportional
EDGE:AISLE:x=2.680000:y=7.510000<->AISLE:x=2.860000:y=7.510000,edge,22,8,3.299999999993787,3.299999999993787,0.0,0.0,3.299999999993787,0.0,1,volume_proportional
EDGE:AISLE:x=2.680000:y=8.410000<->AISLE:x=2.860000:y=8.410000,edge,37,8,5.549999999994981,5.549999999994981,0.0,0.0,5.549999999994981,0.0,1,volume_proportional
EDGE:AISLE:x=2.680000:y=9.310000<->AISLE:x=2.860000:y=9.310000,edge,50,7,7.499999999988546,7.499999999988546,0.0,0.0,7.499999999988546,0.0,1,volume_proportional
EDGE:AISLE:x=2.860000:y=10.210000<->AISLE:x=3.020000:y=10.210000,edge,58,7,7.733333333328915,7.733333333328915,0.0,0.0,7.733333333328915,0.0,1,volume_proportional
EDGE:AISLE:x=2.860000:y=11.110000<->AISLE:x=3.020000:y=11.110000,edge,37,8,4.933333333330836,4.933333333330836,0.0,0.0,4.933333333330836,0.0,1,volume_proportional
EDGE:AISLE:x=2.860000:y=12.010000<->AISLE:x=3.020000:y=12.010000,edge,30,7,3.9999999999987708,3.9999999999987708,0.0,0.0,3.9999999999987708,0.0,1,volume_proportional
EDGE:AISLE:x=2.860000:y=12.910000<->AISLE:x=3.020000:y=12.910000,edge,39,8,5.199999999998283,5.199999999998283,0.0,0.0,5.199999999998283,0.0,1,volume_proportional
EDGE:AISLE:x=2.860000:y=13.810000<->AISLE:x=3.020000:y=13.810000,edge,25,7,3.3333333333319217,3.3333333333319217,0.0,0.0,3.3333333333319217,0.0,1,volume_proportional
EDGE:AISLE:x=2.860000:y=6.310000<->AISLE:x=3.020000:y=6.310000,edge,26,7,3.4666666666660646,3.4666666666660646,0.0,0.0,3.4666666666660646,0.0,1,volume_proportional
EDGE:AISLE:x=2.860000:y=7.510000<->AISLE:x=3.020000:y=7.510000,edge,20,8,2.666666666664838,2.666666666664838,0.0,0.0,2.666666666664838,0.0,1,volume_proportional
EDGE:AISLE:x=2.860000:y=8.410000<->AISLE:x=3.020000:y=8.410000,edge,39,8,5.199999999998049,5.199999999998049,0.0,0.0,5.199999999998049,0.0,1,volume_proportional
EDGE:AISLE:x=2.860000:y=9.310000<->AISLE:x=3.020000:y=9.310000,edge,50,7,6.66666666666282,6.66666666666282,0.0,0.0,6.66666666666282,0.0,1,volume_proportional
EDGE:AISLE:x=3.020000:y=10.210000<->AISLE:x=3.180000:y=10.210000,edge,66,7,8.799999999994384,8.799999999994384,0.0,0.0,8.799999999994384,0.0,1,volume_proportional
EDGE:AISLE:x=3.020000:y=11.110000<->AISLE:x=3.180000:y=11.110000,edge,39,8,5.19999999999726,5.19999999999726,0.0,0.0,5.19999999999726,0.0,1,volume_proportional
EDGE:AISLE:x=3.020000:y=12.010000<->AISLE:x=3.180000:y=12.010000,edge,36,7,4.799999999998498,4.799999999998498,0.0,0.0,4.799999999998498,0.0,1,volume_proportional
EDGE:AISLE:x=3.020000:y=12.910000<->AISLE:x=3.180000:y=12.910000,edge,45,8,5.999999999997556,5.999999999997556,0.0,0.0,5.999999999997556,0.0,1,volume_proportional
EDGE:AISLE:x=3.020000:y=13.810000<->AISLE:x=3.180000:y=13.810000,edge,33,8,4.3999999999983,4.3999999999983,0.0,0.0,4.3999999999983,0.0,1,volume_proportional
EDGE:AISLE:x=3.020000:y=6.310000<->AISLE:x=3.180000:y=6.310000,edge,26,7,3.4666666666660646,3.4666666666660646,0.0,0.0,3.4666666666660646,0.0,1,volume_proportional
EDGE:AISLE:x=3.020000:y=7.510000<->AISLE:x=3.180000:y=7.510000,edge,20,8,2.666666666664838,2.666666666664838,0.0,0.0,2.666666666664838,0.0,1,volume_proportional
EDGE:AISLE:x=3.020000:y=8.410000<->AISLE:x=3.180000:y=8.410000,edge,57,8,7.599999999997756,7.599999999997756,0.0,0.0,7.599999999997756,0.0,1,volume_proportional
EDGE:AISLE:x=3.020000:y=9.310000<->AISLE:x=3.180000:y=9.310000,edge,58,7,7.733333333329199,7.733333333329199,0.0,0.0,7.733333333329199,0.0,1,volume_proportional
EDGE:AISLE:x=3.180000:y=10.210000<->AISLE:x=3.360000:y=10.210000,edge,68,7,10.199999999982623,10.199999999982623,0.0,0.0,10.199999999982623,0.0,1,volume_proportional
EDGE:AISLE:x=3.180000:y=11.110000<->AISLE:x=3.360000:y=11.110000,edge,39,8,5.8499999999919226,5.8499999999919226,0.0,0.0,5.8499999999919226,0.0,1,volume_proportional
EDGE:AISLE:x=3.180000:y=12.010000<->AISLE:x=3.360000:y=12.010000,edge,42,7,6.299999999995528,6.299999999995528,0.0,0.0,6.299999999995528,0.0,1,volume_proportional
EDGE:AISLE:x=3.180000:y=12.910000<->AISLE:x=3.360000:y=12.910000,edge,47,8,7.049999999991783,7.049999999991783,0.0,0.0,7.049999999991783,0.0,1,volume_proportional
EDGE:AISLE:x=3.180000:y=13.810000<->AISLE:x=3.360000:y=13.810000,edge,33,8,4.949999999994986,4.949999999994986,0.0,0.0,4.949999999994986,0.0,1,volume_proportional
EDGE:AISLE:x=3.180000:y=14.710000<->AISLE:x=3.360000:y=14.710000,edge,2,1,0.30000000000001137,0.30000000000001137,0.0,0.0,0.30000000000001137,0.0,1,volume_proportional
EDGE:AISLE:x=3.180000:y=6.310000<->AISLE:x=3.360000:y=6.310000,edge,26,7,3.8999999999983217,3.8999999999983217,0.0,0.0,3.8999999999983217,0.0,1,volume_proportional
EDGE:AISLE:x=3.180000:y=7.510000<->AISLE:x=3.360000:y=7.510000,edge,22,8,3.299999999993787,3.299999999993787,0.0,0.0,3.299999999993787,0.0,1,volume_proportional
EDGE:AISLE:x=3.180000:y=8.410000<->AISLE:x=3.360000:y=8.410000,edge,65,8,9.749999999991836,9.749999999991836,0.0,0.0,9.749999999991836,0.0,1,volume_proportional
EDGE:AISLE:x=3.180000:y=9.310000<->AISLE:x=3.360000:y=9.310000,edge,64,7,9.599999999986181,9.599999999986181,0.0,0.0,9.599999999986181,0.0,1,volume_proportional
EDGE:AISLE:x=3.360000:y=10.210000<->AISLE:x=3.520000:y=10.210000,edge,74,7,9.866666666660535,9.866666666660535,0.0,0.0,9.866666666660535,0.0,1,volume_proportional
EDGE:AISLE:x=3.360000:y=11.110000<->AISLE:x=3.520000:y=11.110000,edge,43,8,5.733333333330563,5.733333333330563,0.0,0.0,5.733333333330563,0.0,1,volume_proportional
EDGE:AISLE:x=3.360000:y=12.010000<->AISLE:x=3.520000:y=12.010000,edge,50,8,6.666666666664604,6.666666666664604,0.0,0.0,6.666666666664604,0.0,1,volume_proportional
EDGE:AISLE:x=3.360000:y=12.910000<->AISLE:x=3.520000:y=12.910000,edge,51,8,6.799999999997297,6.799999999997297,0.0,0.0,6.799999999997297,0.0,1,volume_proportional
EDGE:AISLE:x=3.360000:y=13.810000<->AISLE:x=3.520000:y=13.810000,edge,35,8,4.666666666664952,4.666666666664952,0.0,0.0,4.666666666664952,0.0,1,volume_proportional
EDGE:AISLE:x=3.360000:y=14.710000<->AISLE:x=3.520000:y=14.710000,edge,2,1,0.2666666666666515,0.2666666666666515,0.0,0.0,0.2666666666666515,0.0,1,volume_proportional
EDGE:AISLE:x=3.360000:y=6.310000<->AISLE:x=3.520000:y=6.310000,edge,26,7,3.4666666666660646,3.4666666666660646,0.0,0.0,3.4666666666660646,0.0,1,volume_proportional
EDGE:AISLE:x=3.360000:y=7.510000<->AISLE:x=3.520000:y=7.510000,edge,26,8,3.4666666666641106,3.4666666666641106,0.0,0.0,3.4666666666641106,0.0,1,volume_proportional
EDGE:AISLE:x=3.360000:y=8.410000<->AISLE:x=3.520000:y=8.410000,edge,69,8,9.199999999997239,9.199999999997239,0.0,0.0,9.199999999997239,0.0,1,volume_proportional
EDGE:AISLE:x=3.360000:y=9.310000<->AISLE:x=3.520000:y=9.310000,edge,64,7,8.533333333328699,8.533333333328699,0.0,0.0,8.533333333328699,0.0,1,volume_proportional
EDGE:AISLE:x=3.520000:y=10.210000<->AISLE:x=3.680000:y=10.210000,edge,74,7,9.866666666660763,9.866666666660763,0.0,0.0,9.866666666660763,0.0,1,volume_proportional
EDGE:AISLE:x=3.520000:y=11.110000<->AISLE:x=3.680000:y=11.110000,edge,49,8,6.533333333330063,6.533333333330063,0.0,0.0,6.533333333330063,0.0,1,volume_proportional
EDGE:AISLE:x=3.520000:y=12.010000<->AISLE:x=3.680000:y=12.010000,edge,62,8,8.266666666664307,8.266666666664307,0.0,0.0,8.266666666664307,0.0,1,volume_proportional
EDGE:AISLE:x=3.520000:y=12.910000<->AISLE:x=3.680000:y=12.910000,edge,55,8,7.3333333333306285,7.3333333333306285,0.0,0.0,7.3333333333306285,0.0,1,volume_proportional
EDGE:AISLE:x=3.520000:y=13.810000<->AISLE:x=3.680000:y=13.810000,edge,47,8,6.266666666664662,6.266666666664662,0.0,0.0,6.266666666664662,0.0,1,volume_proportional
EDGE:AISLE:x=3.520000:y=14.710000<->AISLE:x=3.680000:y=14.710000,edge,2,1,0.2666666666666515,0.2666666666666515,0.0,0.0,0.2666666666666515,0.0,1,volume_proportional
EDGE:AISLE:x=3.520000:y=6.310000<->AISLE:x=3.680000:y=6.310000,edge,30,7,3.999999999998913,3.999999999998913,0.0,0.0,3.999999999998913,0.0,1,volume_proportional
EDGE:AISLE:x=3.520000:y=7.510000<->AISLE:x=3.680000:y=7.510000,edge,26,8,3.4666666666641106,3.4666666666641106,0.0,0.0,3.4666666666641106,0.0,1,volume_proportional
EDGE:AISLE:x=3.520000:y=8.410000<->AISLE:x=3.680000:y=8.410000,edge,71,8,9.466666666663663,9.466666666663663,0.0,0.0,9.466666666663663,0.0,1,volume_proportional
EDGE:AISLE:x=3.520000:y=9.310000<->AISLE:x=3.680000:y=9.310000,edge,66,7,8.79999999999535,8.79999999999535,0.0,0.0,8.79999999999535,0.0,1,volume_proportional
EDGE:AISLE:x=3.680000:y=10.210000<->AISLE:x=4.030000:y=10.210000,edge,88,8,25.666666666633205,25.666666666633205,0.0,0.0,25.666666666633205,0.0,1,volume_proportional
EDGE:AISLE:x=3.680000:y=11.110000<->AISLE:x=4.030000:y=11.110000,edge,57,8,16.624999999982897,16.624999999982897,0.0,0.0,16.624999999982897,0.0,1,volume_proportional
EDGE:AISLE:x=3.680000:y=12.010000<->AISLE:x=4.030000:y=12.010000,edge,80,8,23.333333333320176,23.333333333320176,0.0,0.0,23.333333333320176,0.0,1,volume_proportional
EDGE:AISLE:x=3.680000:y=12.910000<->AISLE:x=4.030000:y=12.910000,edge,73,8,21.291666666646094,21.291666666646094,0.0,0.0,21.291666666646094,0.0,1,volume_proportional
EDGE:AISLE:x=3.680000:y=13.810000<->AISLE:x=4.030000:y=13.810000,edge,49,8,14.29166666665742,14.29166666665742,0.0,0.0,14.29166666665742,0.0,1,volume_proportional
EDGE:AISLE:x=3.680000:y=14.710000<->AISLE:x=4.030000:y=14.710000,edge,2,1,0.5833333333333144,0.5833333333333144,0.0,0.0,0.5833333333333144,0.0,1,volume_proportional
EDGE:AISLE:x=3.680000:y=6.310000<->AISLE:x=4.030000:y=6.310000,edge,38,7,11.083333333327289,11.083333333327289,0.0,0.0,11.083333333327289,0.0,1,volume_proportional
EDGE:AISLE:x=3.680000:y=7.510000<->AISLE:x=4.030000:y=7.510000,edge,36,8,10.499999999983658,10.499999999983658,0.0,0.0,10.499999999983658,0.0,1,volume_proportional
EDGE:AISLE:x=3.680000:y=8.410000<->AISLE:x=4.030000:y=8.410000,edge,85,8,24.791666666647686,24.791666666647686,0.0,0.0,24.791666666647686,0.0,1,volume_proportional
EDGE:AISLE:x=3.680000:y=9.310000<->AISLE:x=4.030000:y=9.310000,edge,68,7,19.833333333310918,19.833333333310918,0.0,0.0,19.833333333310918,0.0,1,volume_proportional
EDGE:AISLE:x=4.340000:y=10.210000<->AISLE:x=4.500000:y=10.210000,edge,23,6,3.0666666666652844,3.0666666666652844,0.0,0.0,3.0666666666652844,0.0,1,volume_proportional
EDGE:AISLE:x=4.340000:y=10.210000<->SUP:CC-12,edge,23,6,5.941666666665284,5.941666666665284,0.0,0.0,5.941666666665284,0.0,1,volume_proportional
EDGE:AISLE:x=4.340000:y=11.110000<->AISLE:x=4.500000:y=11.110000,edge,111,8,14.799999999992899,14.799999999992899,0.0,0.0,14.799999999992899,0.0,1,volume_proportional
EDGE:AISLE:x=4.340000:y=11.110000<->SUP:CC-13,edge,113,8,29.19166666665908,29.19166666665908,0.0,0.0,29.19166666665908,0.0,1,volume_proportional
EDGE:AISLE:x=4.340000:y=12.010000<->AISLE:x=4.500000:y=12.010000,edge,36,7,4.799999999998548,4.799999999998548,0.0,0.0,4.799999999998548,0.0,1,volume_proportional
EDGE:AISLE:x=4.340000:y=12.010000<->SUP:CC-14,edge,52,7,13.433333333330424,13.433333333330424,0.0,0.0,13.433333333330424,0.0,1,volume_proportional
EDGE:AISLE:x=4.340000:y=12.910000<->AISLE:x=4.500000:y=12.910000,edge,33,7,4.399999999999011,4.399999999999011,0.0,0.0,4.399999999999011,0.0,1,volume_proportional
EDGE:AISLE:x=4.340000:y=12.910000<->SUP:CC-15,edge,47,8,12.141666666665145,12.141666666665145,0.0,0.0,12.141666666665145,0.0,1,volume_proportional
EDGE:AISLE:x=4.340000:y=13.810000<->AISLE:x=4.500000:y=13.810000,edge,29,7,3.866666666665324,3.866666666665324,0.0,0.0,3.866666666665324,0.0,1,volume_proportional
EDGE:AISLE:x=4.340000:y=13.810000<->SUP:CC-16,edge,45,7,11.624999999998579,11.624999999998579,0.0,0.0,11.624999999998579,0.0,1,volume_proportional
EDGE:AISLE:x=4.340000:y=14.710000<->AISLE:x=4.500000:y=14.710000,edge,3,3,0.3999999999997499,0.3999999999997499,0.0,0.0,0.3999999999997499,0.0,1,volume_proportional
EDGE:AISLE:x=4.340000:y=14.710000<->SUP:CC-17,edge,5,4,1.2916666666664014,1.2916666666664014,0.0,0.0,1.2916666666664014,0.0,1,volume_proportional
EDGE:AISLE:x=4.340000:y=6.310000<->AISLE:x=4.500000:y=6.310000,edge,14,5,1.8666666666664193,1.8666666666664193,0.0,0.0,1.8666666666664193,0.0,1,volume_proportional
EDGE:AISLE:x=4.340000:y=6.310000<->SUP:CC-08,edge,14,5,3.6166666666664185,3.6166666666664185,0.0,0.0,3.6166666666664185,0.0,1,volume_proportional
EDGE:AISLE:x=4.340000:y=7.510000<->AISLE:x=4.500000:y=7.510000,edge,53,8,7.066666666662115,7.066666666662115,0.0,0.0,7.066666666662115,0.0,1,volume_proportional
EDGE:AISLE:x=4.340000:y=7.510000<->SUP:CC-09,edge,63,8,16.274999999994463,16.274999999994463,0.0,0.0,16.274999999994463,0.0,1,volume_proportional
EDGE:AISLE:x=4.340000:y=8.410000<->AISLE:x=4.500000:y=8.410000,edge,66,8,8.799999999995443,8.799999999995443,0.0,0.0,8.799999999995443,0.0,1,volume_proportional
EDGE:AISLE:x=4.340000:y=8.410000<->SUP:CC-10,edge,90,8,23.249999999994365,23.249999999994365,0.0,0.0,23.249999999994365,0.0,1,volume_proportional
EDGE:AISLE:x=4.340000:y=9.310000<->AISLE:x=4.500000:y=9.310000,edge,20,7,2.666666666665378,2.666666666665378,0.0,0.0,2.666666666665378,0.0,1,volume_proportional
