selected_date,entropy_weight,allocation_id,zone_id,workload,workload_share,workers,worker_share
2023-04-17,2.0,A003,Z04,331.0,0.16717171717171717,2,0.25
2023-04-17,4.0,A003,Z01,0.0,0.0,0,0.0
2023-04-17,4.0,A003,Z02,604.0,0.30505050505050507,3,0.375
2023-04-17,4.0,A003,Z03,1045.0,0.5277777777777778,3,0.375
2023-04-17,4.0,A003,Z04,331.0,0.16717171717171717,2,0.25
2023-04-17,8.0,A003,Z01,0.0,0.0,0,0.0
2023-04-17,8.0,A003,Z02,604.0,0.30505050505050507,3,0.375
2023-04-17,8.0,A003,Z03,1045.0,0.5277777777777778,3,0.375
2023-04-17,8.0,A003,Z04,331.0,0.16717171717171717,2,0.25
2023-04-18,0.0,A001,Z01,0.0,0.0,0,0.0
2023-04-18,0.0,A001,Z02,93.0,0.22409638554216868,2,0.3333333333333333
2023-04-18,0.0,A001,Z03,230.0,0.5542168674698795,3,0.5
2023-04-18,0.0,A001,Z04,92.0,0.2216867469879518,1,0.16666666666666666
2023-04-18,0.05,A001,Z01,0.0,0.0,0,0.0
2023-04-18,0.05,A001,Z02,93.0,0.22409638554216868,2,0.3333333333333333
2023-04-18,0.05,A001,Z03,230.0,0.5542168674698795,3,0.5
2023-04-18,0.05,A001,Z04,92.0,0.2216867469879518,1,0.16666666666666666
2023-04-18,0.1,A001,Z01,0.0,0.0,0,0.0
2023-04-18,0.1,A001,Z02,93.0,0.22409638554216868,2,0.3333333333333333
2023-04-18,0.1,A001,Z03,230.0,0.5542168674698795,3,0.5
2023-04-18,0.1,A001,Z04,92.0,0.2216867469879518,1,0.16666666666666666
2023-04-18,0.25,A001,Z01,0.0,0.0,0,0.0
2023-04-18,0.25,A001,Z02,93.0,0.22409638554216868,2,0.3333333333333333
2023-04-18,0.25,A001,Z03,230.0,0.5542168674698795,3,0.5
2023-04-18,0.25,A001,Z04,92.0,0.2216867469879518,1,0.16666666666666666
2023-04-18,0.5,A001,Z01,0.0,0.0,0,0.0
2023-04-18,0.5,A001,Z02,93.0,0.22409638554216868,2,0.3333333333333333
2023-04-18,0.5,A001,Z03,230.0,0.5542168674698795,3,0.5
2023-04-18,0.5,A001,Z04,92.0,0.2216867469879518,1,0.16666666666666666
2023-04-18,0.75,A001,Z01,0.0,0.0,0,0.0
2023-04-18,0.75,A001,Z02,93.0,0.22409638554216868,2,0.3333333333333333
2023-04-18,0.75,A001,Z03,230.0,0.5542168674698795,3,0.5
2023-04-18,0.75,A001,Z04,92.0,0.2216867469879518,1,0.16666666666666666
2023-04-18,1.0,A002,Z01,0.0,0.0,0,0.0
2023-04-18,1.0,A002,Z02,93.0,0.22409638554216868,2,0.3333333333333333
2023-04-18,1.0,A002,Z03,230.0,0.5542168674698795,2,0.3333333333333333
2023-04-18,1.0,A002,Z04,92.0,0.2216867469879518,2,0.3333333333333333
2023-04-18,2.0,A002,Z01,0.0,0.0,0,0.0
2023-04-18,2.0,A002,Z02,93.0,0.22409638554216868,2,0.3333333333333333
2023-04-18,2.0,A002,Z03,230.0,0.5542168674698795,2,0.3333333333333333
2023-04-18,2.0,A002,Z04,92.0,0.2216867469879518,2,0.3333333333333333
2023-04-18,4.0,A002,Z01,0.0,0.0,0,0.0
2023-04-18,4.0,A002,Z02,93.0,0.22409638554216868,2,0.3333333333333333
2023-04-18,4.0,A002,Z03,230.0,0.5542168674698795,2,0.3333333333333333
2023-04-18,4.0,A002,Z04,92.0,0.2216867469879518,2,0.3333333333333333
2023-04-18,8.0,A002,Z01,0.0,0.0,0,0.0
2023-04-18,8.0,A002,Z02,93.0,0.22409638554216868,2,0.3333333333333333
2023-04-18,8.0,A002,Z03,230.0,0.5542168674698795,2,0.3333333333333333
2023-04-18,8.0,A002,Z04,92.0,0.2216867469879518,2,0.3333333333333333
2023-04-19,0.0,A001,Z01,0.0,0.0,0,0.0
2023-04-19,0.0,A001,Z02,382.0,0.3380530973451327,3,0.375
2023-04-19,0.0,A001,Z03,618.0,0.5469026548672566,4,0.5
2023-04-19,0.0,A001,Z04,130.0,0.11504424778761062,1,0.125
2023-04-19,0.05,A001,Z01,0.0,0.0,0,0.0
2023-04-19,0.05,A001,Z02,382.0,0.3380530973451327,3,0.375
2023-04-19,0.05,A001,Z03,618.0,0.5469026548672566,4,0.5
2023-04-19,0.05,A001,Z04,130.0,0.11504424778761062,1,0.125
2023-04-19,0.1,A001,Z01,0.0,0.0,0,0.0
2023-04-19,0.1,A001,Z02,382.0,0.3380530973451327,3,0.375
2023-04-19,0.1,A001,Z03,618.0,0.5469026548672566,4,0.5
2023-04-19,0.1,A001,Z04,130.0,0.11504424778761062,1,0.125
2023-04-19,0.25,A001,Z01,0.0,0.0,0,0.0
2023-04-19,0.25,A001,Z02,382.0,0.3380530973451327,3,0.375
2023-04-19,0.25,A001,Z03,618.0,0.5469026548672566,4,0.5
2023-04-19,0.25,A001,Z04,130.0,0.11504424778761062,1,0.125
2023-04-19,0.5,A001,Z01,0.0,0.0,0,0.0
2023-04-19,0.5,A001,Z02,382.0,0.3380530973451327,3,0.375
2023-04-19,0.5,A001,Z03,618.0,0.5469026548672566,4,0.5
2023-04-19,0.5,A001,Z04,130.0,0.11504424778761062,1,0.125
2023-04-19,0.75,A001,Z01,0.0,0.0,0,0.0
2023-04-19,0.75,A001,Z02,382.0,0.3380530973451327,3,0.375
2023-04-19,0.75,A001,Z03,618.0,0.5469026548672566,4,0.5
2023-04-19,0.75,A001,Z04,130.0,0.11504424778761062,1,0.125
2023-04-19,1.0,A002,Z01,0.0,0.0,0,0.0
2023-04-19,1.0,A002,Z02,382.0,0.3380530973451327,3,0.375
2023-04-19,1.0,A002,Z03,618.0,0.5469026548672566,3,0.375
2023-04-19,1.0,A002,Z04,130.0,0.11504424778761062,2,0.25
2023-04-19,2.0,A002,Z01,0.0,0.0,0,0.0
2023-04-19,2.0,A002,Z02,382.0,0.3380530973451327,3,0.375
2023-04-19,2.0,A002,Z03,618.0,0.5469026548672566,3,0.375
2023-04-19,2.0,A002,Z04,130.0,0.11504424778761062,2,0.25
2023-04-19,4.0,A002,Z01,0.0,0.0,0,0.0
2023-04-19,4.0,A002,Z02,382.0,0.3380530973451327,3,0.375
2023-04-19,4.0,A002,Z03,618.0,0.5469026548672566,3,0.375
2023-04-19,4.0,A002,Z04,130.0,0.11504424778761062,2,0.25
2023-04-19,8.0,A002,Z01,0.0,0.0,0,0.0
2023-04-19,8.0,A002,Z02,382.0,0.3380530973451327,3,0.375
2023-04-19,8.0,A002,Z03,618.0,0.5469026548672566,3,0.375
2023-04-19,8.0,A002,Z04,130.0,0.11504424778761062,2,0.25
2023-04-20,0.0,A001,Z01,0.0,0.0,0,0.0
2023-04-20,0.0,A001,Z02,341.0,0.47099447513812154,2,0.4
2023-04-20,0.0,A001,Z03,281.0,0.38812154696132595,2,0.4
2023-04-20,0.0,A001,Z04,102.0,0.1408839779005525,1,0.2
2023-04-20,0.05,A001,Z01,0.0,0.0,0,0.0
2023-04-20,0.05,A001,Z02,341.0,0.47099447513812154,2,0.4
2023-04-20,0.05,A001,Z03,281.0,0.38812154696132595,2,0.4
2023-04-20,0.05,A001,Z04,102.0,0.1408839779005525,1,0.2
2023-04-20,0.1,A001,Z01,0.0,0.0,0,0.0
2023-04-20,0.1,A001,Z02,341.0,0.47099447513812154,2,0.4
2023-04-20,0.1,A001,Z03,281.0,0.38812154696132595,2,0.4
2023-04-20,0.1,A001,Z04,102.0,0.1408839779005525,1,0.2
2023-04-20,0.25,A001,Z01,0.0,0.0,0,0.0
2023-04-20,0.25,A001,Z02,341.0,0.47099447513812154,2,0.4
2023-04-20,0.25,A001,Z03,281.0,0.38812154696132595,2,0.4
2023-04-20,0.25,A001,Z04,102.0,0.1408839779005525,1,0.2
2023-04-20,0.5,A001,Z01,0.0,0.0,0,0.0
2023-04-20,0.5,A001,Z02,341.0,0.47099447513812154,2,0.4
2023-04-20,0.5,A001,Z03,281.0,0.38812154696132595,2,0.4
2023-04-20,0.5,A001,Z04,102.0,0.1408839779005525,1,0.2
2023-04-20,0.75,A001,Z01,0.0,0.0,0,0.0
2023-04-20,0.75,A001,Z02,341.0,0.47099447513812154,2,0.4
2023-04-20,0.75,A001,Z03,281.0,0.38812154696132595,2,0.4
2023-04-20,0.75,A001,Z04,102.0,0.1408839779005525,1,0.2
2023-04-20,1.0,A001,Z01,0.0,0.0,0,0.0
2023-04-20,1.0,A001,Z02,341.0,0.47099447513812154,2,0.4
2023-04-20,1.0,A001,Z03,281.0,0.38812154696132595,2,0.4
2023-04-20,1.0,A001,Z04,102.0,0.1408839779005525,1,0.2
2023-04-20,2.0,A001,Z01,0.0,0.0,0,0.0
2023-04-20,2.0,A001,Z02,341.0,0.47099447513812154,2,0.4
2023-04-20,2.0,A001,Z03,281.0,0.38812154696132595,2,0.4
2023-04-20,2.0,A001,Z04,102.0,0.1408839779005525,1,0.2
2023-04-20,4.0,A001,Z01,0.0,0.0,0,0.0
2023-04-20,4.0,A001,Z02,341.0,0.47099447513812154,2,0.4
2023-04-20,4.0,A001,Z03,281.0,0.38812154696132595,2,0.4
2023-04-20,4.0,A001,Z04,102.0,0.1408839779005525,1,0.2
2023-04-20,8.0,A001,Z01,0.0,0.0,0,0.0
2023-04-20,8.0,A001,Z02,341.0,0.47099447513812154,2,0.4
2023-04-20,8.0,A001,Z03,281.0,0.38812154696132595,2,0.4
2023-04-20,8.0,A001,Z04,102.0,0.1408839779005525,1,0.2
2023-04-24,0.0,A001,Z01,0.0,0.0,0,0.0
2023-04-24,0.0,A001,Z02,357.0,0.3609706774519717,2,0.2857142857142857
2023-04-24,0.0,A001,Z03,500.0,0.5055611729019212,4,0.5714285714285714
2023-04-24,0.0,A001,Z04,132.0,0.13346814964610718,1,0.14285714285714285
2023-04-24,0.05,A002,Z01,0.0,0.0,0,0.0
2023-04-24,0.05,A002,Z02,357.0,0.3609706774519717,3,0.42857142857142855
2023-04-24,0.05,A002,Z03,500.0,0.5055611729019212,3,0.42857142857142855
2023-04-24,0.05,A002,Z04,132.0,0.13346814964610718,1,0.14285714285714285
2023-04-24,0.1,A002,Z01,0.0,0.0,0,0.0
2023-04-24,0.1,A002,Z02,357.0,0.3609706774519717,3,0.42857142857142855
2023-04-24,0.1,A002,Z03,500.0,0.5055611729019212,3,0.42857142857142855
2023-04-24,0.1,A002,Z04,132.0,0.13346814964610718,1,0.14285714285714285
2023-04-24,0.25,A002,Z01,0.0,0.0,0,0.0
2023-04-24,0.25,A002,Z02,357.0,0.3609706774519717,3,0.42857142857142855
2023-04-24,0.25,A002,Z03,500.0,0.5055611729019212,3,0.42857142857142855
2023-04-24,0.25,A002,Z04,132.0,0.13346814964610718,1,0.14285714285714285
2023-04-24,0.5,A002,Z01,0.0,0.0,0,0.0
2023-04-24,0.5,A002,Z02,357.0,0.3609706774519717,3,0.42857142857142855
2023-04-24,0.5,A002,Z03,500.0,0.5055611729019212,3,0.42857142857142855
2023-04-24,0.5,A002,Z04,132.0,0.13346814964610718,1,0.14285714285714285
2023-04-24,0.75,A002,Z01,0.0,0.0,0,0.0
2023-04-24,0.75,A002,Z02,357.0,0.3609706774519717,3,0.42857142857142855
2023-04-24,0.75,A002,Z03,500.0,0.5055611729019212,3,0.42857142857142855
2023-04-24,0.75,A002,Z04,132.0,0.13346814964610718,1,0.14285714285714285
2023-04-24,1.0,A003,Z01,0.0,0.0,0,0.0
2023-04-24,1.0,A003,Z02,357.0,0.3609706774519717,2,0.2857142857142857
2023-04-24,1.0,A003,Z03,500.0,0.5055611729019212,3,0.42857142857142855
2023-04-24,1.0,A003,Z04,132.0,0.13346814964610718,2,0.2857142857142857
2023-04-24,2.0,A003,Z01,0.0,0.0,0,0.0
2023-04-24,2.0,A003,Z02,357.0,0.3609706774519717,2,0.2857142857142857
2023-04-24,2.0,A003,Z03,500.0,0.5055611729019212,3,0.42857142857142855
2023-04-24,2.0,A003,Z04,132.0,0.13346814964610718,2,0.2857142857142857
2023-04-24,4.0,A003,Z01,0.0,0.0,0,0.0
2023-04-24,4.0,A003,Z02,357.0,0.3609706774519717,2,0.2857142857142857
2023-04-24,4.0,A003,Z03,500.0,0.5055611729019212,3,0.42857142857142855
2023-04-24,4.0,A003,Z04,132.0,0.13346814964610718,2,0.2857142857142857
2023-04-24,8.0,A003,Z01,0.0,0.0,0,0.0
2023-04-24,8.0,A003,Z02,357.0,0.3609706774519717,2,0.2857142857142857
2023-04-24,8.0,A003,Z03,500.0,0.5055611729019212,3,0.42857142857142855
2023-04-24,8.0,A003,Z04,132.0,0.13346814964610718,2,0.2857142857142857
2023-04-25,0.0,A001,Z01,0.0,0.0,0,0.0
2023-04-25,0.0,A001,Z02,505.0,0.8844133099824869,5,0.8333333333333334
2023-04-25,0.0,A001,Z03,66.0,0.11558669001751314,1,0.16666666666666666
2023-04-25,0.0,A001,Z04,0.0,0.0,0,0.0
2023-04-25,0.05,A001,Z01,0.0,0.0,0,0.0
2023-04-25,0.05,A001,Z02,505.0,0.8844133099824869,5,0.8333333333333334
2023-04-25,0.05,A001,Z03,66.0,0.11558669001751314,1,0.16666666666666666
2023-04-25,0.05,A001,Z04,0.0,0.0,0,0.0
2023-04-25,0.1,A001,Z01,0.0,0.0,0,0.0
2023-04-25,0.1,A001,Z02,505.0,0.8844133099824869,5,0.8333333333333334
2023-04-25,0.1,A001,Z03,66.0,0.11558669001751314,1,0.16666666666666666
2023-04-25,0.1,A001,Z04,0.0,0.0,0,0.0
2023-04-25,0.25,A001,Z01,0.0,0.0,0,0.0
2023-04-25,0.25,A001,Z02,505.0,0.8844133099824869,5,0.8333333333333334
2023-04-25,0.25,A001,Z03,66.0,0.11558669001751314,1,0.16666666666666666
2023-04-25,0.25,A001,Z04,0.0,0.0,0,0.0
2023-04-25,0.5,A001,Z01,0.0,0.0,0,0.0
2023-04-25,0.5,A001,Z02,505.0,0.8844133099824869,5,0.8333333333333334
2023-04-25,0.5,A001,Z03,66.0,0.11558669001751314,1,0.16666666666666666
2023-04-25,0.5,A001,Z04,0.0,0.0,0,0.0
2023-04-25,0.75,A001,Z01,0.0,0.0,0,0.0
2023-04-25,0.75,A001,Z02,505.0,0.8844133099824869,5,0.8333333333333334
2023-04-25,0.75,A001,Z03,66.0,0.11558669001751314,1,0.16666666666666666
2023-04-25,0.75,A001,Z04,0.0,0.0,0,0.0
2023-04-25,1.0,A002,Z01,0.0,0.0,0,0.0
2023-04-25,1.0,A002,Z02,505.0,0.8844133099824869,4,0.6666666666666666
2023-04-25,1.0,A002,Z03,66.0,0.11558669001751314,2,0.3333333333333333
2023-04-25,1.0,A002,Z04,0.0,0.0,0,0.0
2023-04-25,2.0,A002,Z01,0.0,0.0,0,0.0
2023-04-25,2.0,A002,Z02,505.0,0.8844133099824869,4,0.6666666666666666
2023-04-25,2.0,A002,Z03,66.0,0.11558669001751314,2,0.3333333333333333
2023-04-25,2.0,A002,Z04,0.0,0.0,0,0.0
2023-04-25,4.0,A002,Z01,0.0,0.0,0,0.0
2023-04-25,4.0,A002,Z02,505.0,0.8844133099824869,4,0.6666666666666666
2023-04-25,4.0,A002,Z03,66.0,0.11558669001751314,2,0.3333333333333333
2023-04-25,4.0,A002,Z04,0.0,0.0,0,0.0
2023-04-25,8.0,A003,Z01,0.0,0.0,0,0.0
2023-04-25,8.0,A003,Z02,505.0,0.8844133099824869,3,0.5
2023-04-25,8.0,A003,Z03,66.0,0.11558669001751314,3,0.5
2023-04-25,8.0,A003,Z04,0.0,0.0,0,0.0
2023-04-26,0.0,A001,Z01,0.0,0.0,0,0.0
2023-04-26,0.0,A001,Z02,341.0,0.4434330299089727,3,0.42857142857142855
2023-04-26,0.0,A001,Z03,332.0,0.4317295188556567,3,0.42857142857142855
2023-04-26,0.0,A001,Z04,96.0,0.12483745123537061,1,0.14285714285714285
2023-04-26,0.05,A001,Z01,0.0,0.0,0,0.0
2023-04-26,0.05,A001,Z02,341.0,0.4434330299089727,3,0.42857142857142855
2023-04-26,0.05,A001,Z03,332.0,0.4317295188556567,3,0.42857142857142855
2023-04-26,0.05,A001,Z04,96.0,0.12483745123537061,1,0.14285714285714285
2023-04-26,0.1,A001,Z01,0.0,0.0,0,0.0
2023-04-26,0.1,A001,Z02,341.0,0.4434330299089727,3,0.42857142857142855
2023-04-26,0.1,A001,Z03,332.0,0.4317295188556567,3,0.42857142857142855
2023-04-26,0.1,A001,Z04,96.0,0.12483745123537061,1,0.14285714285714285
2023-04-26,0.25,A001,Z01,0.0,0.0,0,0.0
2023-04-26,0.25,A001,Z02,341.0,0.4434330299089727,3,0.42857142857142855
2023-04-26,0.25,A001,Z03,332.0,0.4317295188556567,3,0.42857142857142855
2023-04-26,0.25,A001,Z04,96.0,0.12483745123537061,1,0.14285714285714285
2023-04-26,0.5,A001,Z01,0.0,0.0,0,0.0
2023-04-26,0.5,A001,Z02,341.0,0.4434330299089727,3,0.42857142857142855
2023-04-26,0.5,A001,Z03,332.0,0.4317295188556567,3,0.42857142857142855
2023-04-26,0.5,A001,Z04,96.0,0.12483745123537061,1,0.14285714285714285
2023-04-26,0.75,A001,Z01,0.0,0.0,0,0.0
2023-04-26,0.75,A001,Z02,341.0,0.4434330299089727,3,0.42857142857142855
2023-04-26,0.75,A001,Z03,332.0,0.4317295188556567,3,0.42857142857142855
2023-04-26,0.75,A001,Z04,96.0,0.12483745123537061,1,0.14285714285714285
2023-04-26,1.0,A001,Z01,0.0,0.0,0,0.0
2023-04-26,1.0,A001,Z02,341.0,0.4434330299089727,3,0.42857142857142855
2023-04-26,1.0,A001,Z03,332.0,0.4317295188556567,3,0.42857142857142855
2023-04-26,1.0,A001,Z04,96.0,0.12483745123537061,1,0.14285714285714285
2023-04-26,2.0,A002,Z01,0.0,0.0,0,0.0
2023-04-26,2.0,A002,Z02,341.0,0.4434330299089727,3,0.42857142857142855
2023-04-26,2.0,A002,Z03,332.0,0.4317295188556567,2,0.2857142857142857
2023-04-26,2.0,A002,Z04,96.0,0.12483745123537061,2,0.2857142857142857
2023-04-26,4.0,A002,Z01,0.0,0.0,0,0.0
2023-04-26,4.0,A002,Z02,341.0,0.4434330299089727,3,0.42857142857142855
2023-04-26,4.0,A002,Z03,332.0,0.4317295188556567,2,0.2857142857142857
2023-04-26,4.0,A002,Z04,96.0,0.12483745123537061,2,0.2857142857142857
2023-04-26,8.0,A002,Z01,0.0,0.0,0,0.0
2023-04-26,8.0,A002,Z02,341.0,0.4434330299089727,3,0.42857142857142855
2023-04-26,8.0,A002,Z03,332.0,0.4317295188556567,2,0.2857142857142857
2023-04-26,8.0,A002,Z04,96.0,0.12483745123537061,2,0.2857142857142857
2023-05-01,0.0,A001,Z01,0.0,0.0,0,0.0
2023-05-01,0.0,A001,Z02,167.0,0.24522760646108663,2,0.25
2023-05-01,0.0,A001,Z03,386.0,0.566813509544787,5,0.625
2023-05-01,0.0,A001,Z04,128.0,0.18795888399412627,1,0.125
2023-05-01,0.05,A002,Z01,0.0,0.0,0,0.0
2023-05-01,0.05,A002,Z02,167.0,0.24522760646108663,2,0.25
2023-05-01,0.05,A002,Z03,386.0,0.566813509544787,4,0.5
2023-05-01,0.05,A002,Z04,128.0,0.18795888399412627,2,0.25
2023-05-01,0.1,A002,Z01,0.0,0.0,0,0.0
2023-05-01,0.1,A002,Z02,167.0,0.24522760646108663,2,0.25
2023-05-01,0.1,A002,Z03,386.0,0.566813509544787,4,0.5
2023-05-01,0.1,A002,Z04,128.0,0.18795888399412627,2,0.25
2023-05-01,0.25,A002,Z01,0.0,0.0,0,0.0
2023-05-01,0.25,A002,Z02,167.0,0.24522760646108663,2,0.25
2023-05-01,0.25,A002,Z03,386.0,0.566813509544787,4,0.5
2023-05-01,0.25,A002,Z04,128.0,0.18795888399412627,2,0.25
2023-05-01,0.5,A002,Z01,0.0,0.0,0,0.0
2023-05-01,0.5,A002,Z02,167.0,0.24522760646108663,2,0.25
2023-05-01,0.5,A002,Z03,386.0,0.566813509544787,4,0.5
2023-05-01,0.5,A002,Z04,128.0,0.18795888399412627,2,0.25
2023-05-01,0.75,A002,Z01,0.0,0.0,0,0.0
2023-05-01,0.75,A002,Z02,167.0,0.24522760646108663,2,0.25
2023-05-01,0.75,A002,Z03,386.0,0.566813509544787,4,0.5
2023-05-01,0.75,A002,Z04,128.0,0.18795888399412627,2,0.25
2023-05-01,1.0,A002,Z01,0.0,0.0,0,0.0
2023-05-01,1.0,A002,Z02,167.0,0.24522760646108663,2,0.25
2023-05-01,1.0,A002,Z03,386.0,0.566813509544787,4,0.5
2023-05-01,1.0,A002,Z04,128.0,0.18795888399412627,2,0.25
2023-05-01,2.0,A003,Z01,0.0,0.0,0,0.0
2023-05-01,2.0,A003,Z02,167.0,0.24522760646108663,3,0.375
2023-05-01,2.0,A003,Z03,386.0,0.566813509544787,3,0.375
2023-05-01,2.0,A003,Z04,128.0,0.18795888399412627,2,0.25
2023-05-01,4.0,A003,Z01,0.0,0.0,0,0.0
2023-05-01,4.0,A003,Z02,167.0,0.24522760646108663,3,0.375
2023-05-01,4.0,A003,Z03,386.0,0.566813509544787,3,0.375
2023-05-01,4.0,A003,Z04,128.0,0.18795888399412627,2,0.25
2023-05-01,8.0,A003,Z01,0.0,0.0,0,0.0
2023-05-01,8.0,A003,Z02,167.0,0.24522760646108663,3,0.375
2023-05-01,8.0,A003,Z03,386.0,0.566813509544787,3,0.375
2023-05-01,8.0,A003,Z04,128.0,0.18795888399412627,2,0.25
2023-05-03,0.0,A001,Z01,0.0,0.0,0,0.0
2023-05-03,0.0,A001,Z02,281.0,0.29547844374342797,2,0.25
2023-05-03,0.0,A001,Z03,625.0,0.6572029442691903,5,0.625
2023-05-03,0.0,A001,Z04,45.0,0.0473186119873817,1,0.125
2023-05-03,0.05,A001,Z01,0.0,0.0,0,0.0
2023-05-03,0.05,A001,Z02,281.0,0.29547844374342797,2,0.25
2023-05-03,0.05,A001,Z03,625.0,0.6572029442691903,5,0.625
2023-05-03,0.05,A001,Z04,45.0,0.0473186119873817,1,0.125
2023-05-03,0.1,A001,Z01,0.0,0.0,0,0.0
2023-05-03,0.1,A001,Z02,281.0,0.29547844374342797,2,0.25
2023-05-03,0.1,A001,Z03,625.0,0.6572029442691903,5,0.625
2023-05-03,0.1,A001,Z04,45.0,0.0473186119873817,1,0.125
2023-05-03,0.25,A001,Z01,0.0,0.0,0,0.0
2023-05-03,0.25,A001,Z02,281.0,0.29547844374342797,2,0.25
2023-05-03,0.25,A001,Z03,625.0,0.6572029442691903,5,0.625
2023-05-03,0.25,A001,Z04,45.0,0.0473186119873817,1,0.125
2023-05-03,0.5,A002,Z01,0.0,0.0,0,0.0
2023-05-03,0.5,A002,Z02,281.0,0.29547844374342797,3,0.375
2023-05-03,0.5,A002,Z03,625.0,0.6572029442691903,4,0.5
2023-05-03,0.5,A002,Z04,45.0,0.0473186119873817,1,0.125
2023-05-03,0.75,A002,Z01,0.0,0.0,0,0.0
2023-05-03,0.75,A002,Z02,281.0,0.29547844374342797,3,0.375
2023-05-03,0.75,A002,Z03,625.0,0.6572029442691903,4,0.5
2023-05-03,0.75,A002,Z04,45.0,0.0473186119873817,1,0.125
2023-05-03,1.0,A002,Z01,0.0,0.0,0,0.0
2023-05-03,1.0,A002,Z02,281.0,0.29547844374342797,3,0.375
2023-05-03,1.0,A002,Z03,625.0,0.6572029442691903,4,0.5
2023-05-03,1.0,A002,Z04,45.0,0.0473186119873817,1,0.125
2023-05-03,2.0,A002,Z01,0.0,0.0,0,0.0
2023-05-03,2.0,A002,Z02,281.0,0.29547844374342797,3,0.375
2023-05-03,2.0,A002,Z03,625.0,0.6572029442691903,4,0.5
2023-05-03,2.0,A002,Z04,45.0,0.0473186119873817,1,0.125
2023-05-03,4.0,A003,Z01,0.0,0.0,0,0.0
2023-05-03,4.0,A003,Z02,281.0,0.29547844374342797,3,0.375
2023-05-03,4.0,A003,Z03,625.0,0.6572029442691903,3,0.375
2023-05-03,4.0,A003,Z04,45.0,0.0473186119873817,2,0.25
2023-05-03,8.0,A003,Z01,0.0,0.0,0,0.0
2023-05-03,8.0,A003,Z02,281.0,0.29547844374342797,3,0.375
2023-05-03,8.0,A003,Z03,625.0,0.6572029442691903,3,0.375
2023-05-03,8.0,A003,Z04,45.0,0.0473186119873817,2,0.25
2023-05-04,0.0,A001,Z01,0.0,0.0,0,0.0
2023-05-04,0.0,A001,Z02,1204.0,0.5525470399265718,5,0.5555555555555556
2023-05-04,0.0,A001,Z03,635.0,0.2914180816888481,3,0.3333333333333333
2023-05-04,0.0,A001,Z04,340.0,0.15603487838458008,1,0.1111111111111111
2023-05-04,0.05,A001,Z01,0.0,0.0,0,0.0
2023-05-04,0.05,A001,Z02,1204.0,0.5525470399265718,5,0.5555555555555556
2023-05-04,0.05,A001,Z03,635.0,0.2914180816888481,3,0.3333333333333333
2023-05-04,0.05,A001,Z04,340.0,0.15603487838458008,1,0.1111111111111111
2023-05-04,0.1,A001,Z01,0.0,0.0,0,0.0
2023-05-04,0.1,A001,Z02,1204.0,0.5525470399265718,5,0.5555555555555556
2023-05-04,0.1,A001,Z03,635.0,0.2914180816888481,3,0.3333333333333333
2023-05-04,0.1,A001,Z04,340.0,0.15603487838458008,1,0.1111111111111111
2023-05-04,0.25,A002,Z01,0.0,0.0,0,0.0
2023-05-04,0.25,A002,Z02,1204.0,0.5525470399265718,4,0.4444444444444444
2023-05-04,0.25,A002,Z03,635.0,0.2914180816888481,3,0.3333333333333333
2023-05-04,0.25,A002,Z04,340.0,0.15603487838458008,2,0.2222222222222222
2023-05-04,0.5,A002,Z01,0.0,0.0,0,0.0
2023-05-04,0.5,A002,Z02,1204.0,0.5525470399265718,4,0.4444444444444444
2023-05-04,0.5,A002,Z03,635.0,0.2914180816888481,3,0.3333333333333333
2023-05-04,0.5,A002,Z04,340.0,0.15603487838458008,2,0.2222222222222222
2023-05-04,0.75,A002,Z01,0.0,0.0,0,0.0
2023-05-04,0.75,A002,Z02,1204.0,0.5525470399265718,4,0.4444444444444444
2023-05-04,0.75,A002,Z03,635.0,0.2914180816888481,3,0.3333333333333333
2023-05-04,0.75,A002,Z04,340.0,0.15603487838458008,2,0.2222222222222222
2023-05-04,1.0,A002,Z01,0.0,0.0,0,0.0
2023-05-04,1.0,A002,Z02,1204.0,0.5525470399265718,4,0.4444444444444444
2023-05-04,1.0,A002,Z03,635.0,0.2914180816888481,3,0.3333333333333333
2023-05-04,1.0,A002,Z04,340.0,0.15603487838458008,2,0.2222222222222222
2023-05-04,2.0,A002,Z01,0.0,0.0,0,0.0
2023-05-04,2.0,A002,Z02,1204.0,0.5525470399265718,4,0.4444444444444444
2023-05-04,2.0,A002,Z03,635.0,0.2914180816888481,3,0.3333333333333333
2023-05-04,2.0,A002,Z04,340.0,0.15603487838458008,2,0.2222222222222222
2023-05-04,4.0,A003,Z01,0.0,0.0,0,0.0
2023-05-04,4.0,A003,Z02,1204.0,0.5525470399265718,3,0.3333333333333333
2023-05-04,4.0,A003,Z03,635.0,0.2914180816888481,3,0.3333333333333333
2023-05-04,4.0,A003,Z04,340.0,0.15603487838458008,3,0.3333333333333333
2023-05-04,8.0,A003,Z01,0.0,0.0,0,0.0
2023-05-04,8.0,A003,Z02,1204.0,0.5525470399265718,3,0.3333333333333333
2023-05-04,8.0,A003,Z03,635.0,0.2914180816888481,3,0.3333333333333333
2023-05-04,8.0,A003,Z04,340.0,0.15603487838458008,3,0.3333333333333333
2023-05-05,0.0,A001,Z01,0.0,0.0,0,0.0
2023-05-05,0.0,A001,Z02,173.0,0.3008695652173913,2,0.2857142857142857
2023-05-05,0.0,A001,Z03,165.0,0.28695652173913044,2,0.2857142857142857
