cell_id,cell_type,interval_count,unique_workers,worker_seconds,move_worker_seconds,pick_worker_seconds,wait_worker_seconds,occupied_seconds,congested_seconds,max_concurrent_workers,entropy_weight,allocation_id
EDGE:AISLE:x=13.563600:y=28.219400<->AISLE:x=13.970000:y=28.219400,edge,95,8,32.17333333332678,32.17333333332678,0.0,0.0,32.17333333332678,0.0,1,0.0,A001
EDGE:AISLE:x=13.563600:y=30.505400<->AISLE:x=13.970000:y=30.505400,edge,14,5,4.741333333332847,4.741333333332847,0.0,0.0,4.741333333332847,0.0,1,0.0,A001
EDGE:AISLE:x=13.563600:y=32.791400<->AISLE:x=13.970000:y=32.791400,edge,19,7,6.4346666666658905,6.4346666666658905,0.0,0.0,6.4346666666658905,0.0,1,0.0,A001
EDGE:AISLE:x=13.563600:y=35.077400<->AISLE:x=13.970000:y=35.077400,edge,15,7,5.079999999999359,5.079999999999359,0.0,0.0,5.079999999999359,0.0,1,0.0,A001
EDGE:AISLE:x=13.563600:y=37.363400<->AISLE:x=13.970000:y=37.363400,edge,3,3,1.0159999999997353,1.0159999999997353,0.0,0.0,1.0159999999997353,0.0,1,0.0,A001
EDGE:AISLE:x=13.970000:y=16.027400<->AISLE:x=14.376400:y=16.027400,edge,10,3,3.386666666666598,3.386666666666598,0.0,0.0,3.386666666666598,0.0,1,0.0,A001
EDGE:AISLE:x=13.970000:y=19.075400<->AISLE:x=14.376400:y=19.075400,edge,41,8,13.885333333329527,13.885333333329527,0.0,0.0,13.885333333329527,0.0,1,0.0,A001
EDGE:AISLE:x=13.970000:y=21.361400<->AISLE:x=14.376400:y=21.361400,edge,38,8,12.869333333330147,12.869333333330147,0.0,0.0,12.869333333330147,0.0,1,0.0,A001
EDGE:AISLE:x=13.970000:y=23.647400<->AISLE:x=14.376400:y=23.647400,edge,6,4,2.0319999999994707,2.0319999999994707,0.0,0.0,2.0319999999994707,0.0,1,0.0,A001
EDGE:AISLE:x=13.970000:y=25.933400<->AISLE:x=14.376400:y=25.933400,edge,13,8,4.402666666665709,4.402666666665709,0.0,0.0,4.402666666665709,0.0,1,0.0,A001
