selected_date,method,entropy_weight,worker_counts,entropy_reused_from,observed_workers,effective_workers,seed,total_workers,zones,active_zones,worker_allocation_entropy_normalized,demand_worker_l1_gap,picking_lists,pick_tasks,picked_units,total_distance_m,movement_events,movement_seconds,congestion_conflicts,edge_conflicts,pick_node_conflicts,congestion_wait_seconds,mean_conflict_wait_seconds,p95_conflict_wait_seconds,max_conflict_wait_seconds,congestion_delay_ratio,mean_release_delay_seconds,max_release_delay_seconds,mean_flow_time_seconds,makespan_seconds,entropy_samples,mean_spatial_entropy_normalized,mean_spatial_entropy_multiworker,min_spatial_entropy_normalized,max_spatial_entropy_normalized,mean_max_concentration,shared_worker_ratio,occupied_spatial_cells,congested_cell_seconds,max_cell_occupancy,simulation_elapsed_seconds
2023-09-21,random,,0|3|1|2,,6,6,42.0,6,4,3,0.7295739585136223,0.34399615754082613,75,1735,1735.0,3186.9600000000673,8622,2655.7999999993517,97,54,43,143.68333333331097,1.4812714776629996,3.0,3.0,0.051324946865199665,1047.3146666665532,3705.099999999602,1154.0411111109886,7535.833333332919,833,0.2150099741582441,0.978706603682062,0.0,1.0,0.8312124849939976,0.029887920298879204,622,119.2333333333454,3,7535.833333332919
2023-09-21,equal,,0|2|2|2,,6,6,42.0,6,4,3,0.792481250360578,0.17732949087415945,75,1735,1735.0,3186.9599999999878,8622,2655.7999999993694,151,80,71,235.7666666666049,1.5613686534212243,3.0,3.0,0.08153596089778137,611.0151111110503,1816.3999999998123,718.9693333332634,5647.1333333331295,455,0.9377535608381501,0.9763795656323989,0.0,1.0,0.38575091575091575,0.05295566502463054,625,201.20000000001573,3,5647.1333333331295
2023-09-21,volume_proportional,,0|2|3|1,,6,6,42.0,6,4,3,0.7295739585136224,0.02267050912584051,75,1735,1735.0,3186.9600000000178,8622,2655.7999999993676,170,83,87,396.0500000000223,2.3297058823530725,6.0,6.0,0.12977374379478068,492.3649999999605,1179.2999999999056,602.4563333332857,5010.349999999878,351,0.8570986494201573,0.964235980597677,0.0,1.0,0.33717948717948715,0.07543753771876886,626,254.8999999999919,4,5010.349999999878
2023-09-21,entropy_based,0.05,0|2|3|1,volume_proportional,6,6,42.0,6,4,3,0.7295739585136224,0.02267050912584051,75,1735,1735.0,3186.9600000000178,8622,2655.7999999993676,170,83,87,396.0500000000223,2.3297058823530725,6.0,6.0,0.12977374379478068,492.3649999999605,1179.2999999999056,602.4563333332857,5010.349999999878,351,0.8570986494201573,0.964235980597677,0.0,1.0,0.33717948717948715,0.07543753771876886,626,254.8999999999919,4,5010.349999999878
2023-09-25,baseline,,,,7,7,,7,4,3,,,84,1986,1986.0,3147.779999999996,8122,2623.150000000194,280,77,203,858.499999999949,3.066071428571246,6.0,6.0,0.2465784900836999,708.1148809523854,2025.6666666667406,820.4916666666728,2259.9833333334,452,0.6784664314595285,0.934959838474716,0.0,1.0,0.47831858407079647,0.1506342494714588,601,596.6000000000163,5,2259.9833333334
2023-09-25,random,,0|3|2|2,,7,7,42.0,7,4,3,0.7783283537314115,0.39706517047906775,84,1986,1986.0,3147.7799999999415,8122,2623.149999999888,384,72,312,940.23333333334,2.4485243055555728,3.0,3.000000000000057,0.26385972133226415,1129.832539682541,3025.3833333332973,1243.1823412698413,3262.6166666666254,653,0.7872552996960167,0.7884627464746915,0.0,1.0,0.5406657915846277,0.19559517566858942,601,908.5499999999994,3,3262.6166666666254
2023-09-25,equal,,0|3|2|2,,7,7,42.0,7,4,3,0.7783283537314115,0.39706517047906775,84,1986,1986.0,3147.7799999999415,8122,2623.149999999888,384,72,312,940.23333333334,2.4485243055555728,3.0,3.000000000000057,0.26385972133226415,1129.832539682541,3025.3833333332973,1243.1823412698413,3262.6166666666254,653,0.7872552996960167,0.7884627464746915,0.0,1.0,0.5406657915846277,0.19559517566858942,601,908.5499999999994,3,3262.6166666666254
2023-09-25,volume_proportional,,0|1|5|1,,7,7,42.0,7,4,3,0.5744174271404583,0.06459502229894981,84,1986,1986.0,3147.779999999996,8122,2623.1500000002843,629,82,547,3268.416666666664,5.1962109167991475,12.0,12.0,0.5547618912909144,813.4424603174665,1893.30000000006,954.5087301587397,2064.1166666667295,413,0.6755756187327565,0.7602526717619303,0.0,1.0,0.4734347976478727,0.41045090602612727,601,1624.9166666666408,5,2064.1166666667295
2023-09-25,entropy_based,0.05,0|1|5|1,volume_proportional,7,7,42.0,7,4,3,0.5744174271404583,0.06459502229894981,84,1986,1986.0,3147.779999999996,8122,2623.1500000002843,629,82,547,3268.416666666664,5.1962109167991475,12.0,12.0,0.5547618912909144,813.4424603174665,1893.30000000006,954.5087301587397,2064.1166666667295,413,0.6755756187327565,0.7602526717619303,0.0,1.0,0.4734347976478727,0.41045090602612727,601,1624.9166666666408,5,2064.1166666667295
2023-10-02,baseline,,,,7,7,,7,4,3,,,185,4365,4365.0,8640.300000000125,24258,7200.250000000207,383,297,86,340.5000000000184,0.8890339425587949,3.0,4.5,0.045154659682393426,1411.6101801802067,3910.6333333333046,1523.1547747748025,4089.8999999999673,818,0.8898408542969592,0.993028402203155,0.0,1.0,0.2947112585865642,0.021307506053268765,678,211.56666666665745,6,4089.8999999999673
2023-10-02,random,,0|3|2|2,,7,7,42.0,7,4,3,0.7783283537314115,0.08433971526755035,185,4365,4365.0,8640.300000000067,24258,7200.250000000125,367,272,95,345.0499999998868,0.9401907356945144,3.0,6.0,0.045730454720141846,1339.053648648663,3381.1999999999566,1450.6228378378523,3863.483333333283,773,0.9627456293616784,0.9909485639102229,0.0,1.0,0.26532680342512166,0.020818203824739773,680,217.70833333330162,6,3863.483333333283
2023-10-02,equal,,0|3|2|2,,7,7,42.0,7,4,3,0.7783283537314115,0.08433971526755035,185,4365,4365.0,8640.300000000067,24258,7200.250000000125,367,272,95,345.0499999998868,0.9401907356945144,3.0,6.0,0.045730454720141846,1339.053648648663,3381.1999999999566,1450.6228378378523,3863.483333333283,773,0.9627456293616784,0.9909485639102229,0.0,1.0,0.26532680342512166,0.020818203824739773,680,217.70833333330162,6,3863.483333333283
2023-10-02,volume_proportional,,0|3|3|1,,7,7,42.0,7,4,3,0.7244078178625923,0.06018654884634267,185,4365,4365.0,8640.300000000041,24258,7200.250000000101,383,281,102,346.33333333328295,0.9042645778936892,3.0,6.0,0.04589273291444658,1327.9494144144344,3864.1666666665997,1439.5255405405608,4285.04999999992,858,0.6740180166838419,0.9902524971142744,0.0,1.0,0.4357087357087357,0.023965141612200435,673,226.6333333333193,6,4285.04999999992
2023-10-02,entropy_based,0.05,0|3|3|1,volume_proportional,7,7,42.0,7,4,3,0.7244078178625923,0.06018654884634267,185,4365,4365.0,8640.300000000041,24258,7200.250000000101,383,281,102,346.33333333328295,0.9042645778936892,3.0,6.0,0.04589273291444658,1327.9494144144344,3864.1666666665997,1439.5255405405608,4285.04999999992,858,0.6740180166838419,0.9902524971142744,0.0,1.0,0.4357087357087357,0.023965141612200435,673,226.6333333333193,6,4285.04999999992
2023-10-05,baseline,,,,7,7,,7,4,3,,,100,2308,2308.0,4907.279999999954,14192,4089.400000000177,166,139,27,116.74999999997235,0.7033132530118816,3.0,3.0,0.027756974905785145,864.3361666666814,2340.46666666672,975.6376666666829,2624.333333333385,525,0.9794473749751356,0.9965307594223763,0.0,1.0,0.29994104308390024,0.011659192825112108,665,62.89999999999429,2,2624.333333333385
2023-10-05,random,,0|3|2|2,,7,7,42.0,7,4,3,0.7783283537314115,0.20252537756870512,100,2308,2308.0,4907.279999999892,14192,4089.400000000351,215,158,57,229.10000000002597,1.0655813953489581,3.0,6.0,0.05305082783373995,822.331166666686,2072.250000000081,934.7561666666899,2418.5000000000764,484,0.9584494380711158,0.9786698903510972,0.0,1.0,0.28654073199527746,0.02886323268206039,663,141.71666666666175,6,2418.5000000000764
2023-10-05,equal,,0|3|2|2,,7,7,42.0,7,4,3,0.7783283537314115,0.20252537756870512,100,2308,2308.0,4907.279999999892,14192,4089.400000000351,215,158,57,229.10000000002597,1.0655813953489581,3.0,6.0,0.05305082783373995,822.331166666686,2072.250000000081,934.7561666666899,2418.5000000000764,484,0.9584494380711158,0.9786698903510972,0.0,1.0,0.28654073199527746,0.02886323268206039,663,141.71666666666175,6,2418.5000000000764
2023-10-05,volume_proportional,,0|3|3|1,,7,7,42.0,7,4,3,0.7244078178625923,0.06016340678385738,100,2308,2308.0,4907.279999999941,14192,4089.4000000003048,255,201,54,204.54999999999725,0.8021568627450872,3.0,4.5,0.04763679129938236,669.5317500000068,1554.158333333391,781.7112500000098,1838.0250000000601,368,0.983827779078365,0.9892038871607605,0.0,1.0,0.1938276397515528,0.024922118380062305,662,121.44166666667132,6,1838.0250000000601
2023-10-05,entropy_based,0.05,0|3|3|1,volume_proportional,7,7,42.0,7,4,3,0.7244078178625923,0.06016340678385738,100,2308,2308.0,4907.279999999941,14192,4089.4000000003048,255,201,54,204.54999999999725,0.8021568627450872,3.0,4.5,0.04763679129938236,669.5317500000068,1554.158333333391,781.7112500000098,1838.0250000000601,368,0.983827779078365,0.9892038871607605,0.0,1.0,0.1938276397515528,0.024922118380062305,662,121.44166666667132,6,1838.0250000000601
2023-10-06,baseline,,,,6,6,,6,4,3,,,55,1247,1247.0,2286.6799999999757,6534,1905.5666666741108,70,48,22,75.16666666685705,1.0738095238122436,3.0,3.75,0.03794890781187136,508.4806060613227,1590.5833333358569,612.5121212129776,23187.550000002713,394,0.9278973280144234,0.9907630006441268,0.0,1.0,0.43557529610829104,0.021739130434782608,604,50.083333332800976,5,23187.550000002713
2023-10-06,random,,0|3|1|2,,6,6,42.0,6,4,3,0.7295739585136223,0.2571504945201818,55,1247,1247.0,2286.6799999999885,6534,1905.5666666741108,71,51,20,75.78333333312912,1.067370892015903,3.0,3.0,0.0382483323657366,469.84803030360933,1626.4583333357405,573.8907575764682,23219.575000002693,400,0.5564517797219657,0.9892476083946057,0.0,1.0,0.581,0.02175805047867711,602,53.666666666191304,3,23219.575000002693
2023-10-06,equal,,0|2|2|2,,6,6,42.0,6,4,3,0.792481250360578,0.2571504945201818,55,1247,1247.0,2286.680000000006,6534,1905.5666666741108,75,52,23,80.00833333233822,1.0667777777645098,3.0,3.0,0.0402947928595386,462.3309090914178,1387.241666668324,566.4504545460806,22990.225000001952,355,0.9001498477303694,0.9893287800132543,0.0,1.0,0.4107981220657277,0.025239338555265448,605,58.949999999589636,3,22990.225000001952
2023-10-06,volume_proportional,,0|3|2|1,,6,6,42.0,6,4,3,0.7295739585136224,0.09048382785351514,55,1247,1247.0,2286.6800000000235,6534,1905.5666666741108,97,76,21,81.58333333182964,0.8410652920807179,3.0,3.0,0.04105544791867033,329.59303030338754,869.6000000010899,433.741212121678,22473.183333334702,251,0.8687797598024299,0.9911987259564088,0.0,1.0,0.31879150066401063,0.019130434782608695,605,52.750000000152795,4,22473.183333334702
2023-10-06,entropy_based,0.05,0|3|2|1,volume_proportional,6,6,42.0,6,4,3,0.7295739585136224,0.09048382785351514,55,1247,1247.0,2286.6800000000235,6534,1905.5666666741108,97,76,21,81.58333333182964,0.8410652920807179,3.0,3.0,0.04105544791867033,329.59303030338754,869.6000000010899,433.741212121678,22473.183333334702,251,0.8687797598024299,0.9911987259564088,0.0,1.0,0.31879150066401063,0.019130434782608695,605,52.750000000152795,4,22473.183333334702
2023-10-12,baseline,,,,6,6,,6,4,3,,,65,1493,1493.0,3113.3199999999697,8716,2594.4333333334453,74,57,17,55.999999999999176,0.7567567567567456,3.0,3.0,0.021128620477153484,568.4466666666744,1948.2000000000821,678.1302564102659,2256.2666666667396,452,0.7854219116699492,0.9944277425064904,0.0,1.0,0.4818952802359882,0.011188811188811189,602,30.36666666666521,2,2256.2666666667396
2023-10-12,random,,0|3|1|2,,6,6,42.0,6,4,3,0.7295739585136223,0.25128376869837016,65,1493,1493.0,3113.320000000037,8716,2594.433333333352,99,79,20,75.51666666666591,0.7627946127946051,3.0,3.0,0.028283925416830055,717.2488461538592,2723.5166666667037,827.2326923077055,3015.0666666666957,604,0.3691917909648188,0.9866895652334096,0.0,1.0,0.7176048565121412,0.018815331010452963,606,41.42499999999836,3,3015.0666666666957
2023-10-12,equal,,0|2|2|2,,6,6,42.0,6,4,3,0.792481250360578,0.18396963607948202,65,1493,1493.0,3113.319999999983,8716,2594.433333333479,115,95,20,78.01666666667198,0.6784057971014954,3.0,6.0,0.02919293781611165,504.4823076923093,1344.1500000000358,614.5046153846193,1587.0166666667094,318,0.9740633795408655,0.9896234974249049,0.0,1.0,0.25246331236897274,0.018118466898954706,606,38.983333333334514,3,1587.0166666667094
2023-10-12,volume_proportional,,0|3|2|1,,6,6,42.0,6,4,3,0.7295739585136224,0.0846171020317035,65,1493,1493.0,3113.320000000005,8716,2594.433333333407,139,114,25,92.24999999999726,0.6636690647481818,3.0,3.0,0.034336015285263054,437.7826923076914,1231.6500000000271,548.0239743589746,1523.2000000000387,305,0.9786567214274691,0.9916621263633822,0.0,1.0,0.28032786885245903,0.019485038274182326,608,50.250000000001506,2,1523.2000000000387
2023-10-12,entropy_based,0.05,0|3|2|1,volume_proportional,6,6,42.0,6,4,3,0.7295739585136224,0.0846171020317035,65,1493,1493.0,3113.320000000005,8716,2594.433333333407,139,114,25,92.24999999999726,0.6636690647481818,3.0,3.0,0.034336015285263054,437.7826923076914,1231.6500000000271,548.0239743589746,1523.2000000000387,305,0.9786567214274691,0.9916621263633822,0.0,1.0,0.28032786885245903,0.019485038274182326,608,50.250000000001506,2,1523.2000000000387
2023-10-13,baseline,,,,8,8,,8,4,3,,,68,1475,1475.0,3231.939999999998,9106,2693.283333332174,108,97,11,66.00000000021635,0.6111111111131143,3.0,5.766666666670062,0.023919254395853594,407.6513480391393,1423.699999999757,513.3025735293215,16535.649999999892,385,0.7696845507149384,0.9943911141786955,0.0,1.0,0.44606060606060605,0.010395010395010396,616,25.533333333369228,4,16535.649999999892
2023-10-13,random,,0|3|2|3,,8,8,42.0,8,4,3,0.7806390622295665,0.20076271186440675,68,1475,1475.0,3231.939999999986,9106,2693.283333331985,163,115,48,176.13333333318684,1.0805725971361155,3.0,3.0,0.06138297563382056,386.3368872548074,1260.1333333330094,493.6077205881187,16380.566666666313,352,0.8966422220278574,0.9622501894933103,0.0,1.0,0.37318046536796534,0.04294478527607362,613,123.483333333279,4,16380.566666666313
2023-10-13,equal,,0|3|3|2,,8,8,42.0,8,4,3,0.7806390622295665,0.07576271186440676,68,1475,1475.0,3231.940000000031,9106,2693.283333331985,161,121,40,150.5333333334757,0.9349896480340105,3.0,3.0,0.052933557601652546,294.5776960783729,718.9833333331935,401.4720588234534,15847.599999999813,245,0.955477845713078,0.9794647372372558,0.0,1.0,0.23292031098153546,0.03219178082191781,613,99.24999999998181,4,15847.599999999813
2023-10-13,volume_proportional,,0|3|4|1,,8,8,42.0,8,4,3,0.7028195311147832,0.06203389830508475,68,1475,1475.0,3231.9400000000205,9106,2693.283333331985,185,138,47,197.0666666669868,1.0652252252269556,3.0,6.0,0.06818090081376198,281.78259803915756,804.6333333331895,389.36127450973083,15864.883333333164,248,0.855678081020278,0.9824452041343933,0.0,1.0,0.3021457373271889,0.04087193460490463,613,116.8499999999949,4,15864.883333333164
2023-10-13,entropy_based,0.05,0|3|4|1,volume_proportional,8,8,42.0,8,4,3,0.7028195311147832,0.06203389830508475,68,1475,1475.0,3231.9400000000205,9106,2693.283333331985,185,138,47,197.0666666669868,1.0652252252269556,3.0,6.0,0.06818090081376198,281.78259803915756,804.6333333331895,389.36127450973083,15864.883333333164,248,0.855678081020278,0.9824452041343933,0.0,1.0,0.3021457373271889,0.04087193460490463,613,116.8499999999949,4,15864.883333333164
2023-10-16,baseline,,,,5,5,,5,4,3,,,54,1232,1232.0,2953.6399999999676,8886,2461.366666666788,68,55,13,48.20000000001937,0.7088235294120496,2.6658333333336883,3.0,0.019206503114754206,622.4716049382773,1843.500000000075,737.3895061728479,2142.4500000000708,429,0.7119046842448866,0.9948114317298252,0.0,1.0,0.49902874902874905,0.00963855421686747,623,25.69999999999996,2,2142.4500000000708
2023-10-16,random,,0|2|1|2,,5,5,42.0,5,4,3,0.7609640474436812,0.20909090909090913,54,1232,1232.0,2953.640000000018,8886,2461.366666666737,58,44,14,43.22500000000504,0.7452586206897421,2.5466666666666917,3.0,0.01725830225153285,635.4388888889025,2268.3500000000868,750.2646604938421,2570.3833333334087,515,0.4431421502074314,0.9922530754644661,0.0,1.0,0.6708414239482201,0.010458567980691875,615,25.98333333333402,3,2570.3833333334087
2023-10-16,equal,,0|2|2|1,,5,5,42.0,5,4,3,0.7609640474436812,0.03392857142857145,54,1232,1232.0,2953.640000000003,8886,2461.3666666667236,89,72,17,63.333333333352144,0.7116104868915971,2.6833333333334393,3.0,0.025085488704935335,443.93148148147907,1070.9833333333534,559.1296296296287,1353.9000000000249,271,0.9819373547766681,0.992929190837601,0.0,1.0,0.2456949569495695,0.014434643143544507,619,32.01666666666523,4,1353.9000000000249
2023-10-16,volume_proportional,,0|2|2|1,,5,5,42.0,5,4,3,0.7609640474436812,0.03392857142857145,54,1232,1232.0,2953.640000000003,8886,2461.3666666667236,89,72,17,63.333333333352144,0.7116104868915971,2.6833333333334393,3.0,0.025085488704935335,443.93148148147907,1070.9833333333534,559.1296296296287,1353.9000000000249,271,0.9819373547766681,0.992929190837601,0.0,1.0,0.2456949569495695,0.014434643143544507,619,32.01666666666523,4,1353.9000000000249
2023-10-16,entropy_based,0.05,0|2|2|1,equal,5,5,42.0,5,4,3,0.7609640474436812,0.03392857142857145,54,1232,1232.0,2953.640000000003,8886,2461.3666666667236,89,72,17,63.333333333352144,0.7116104868915971,2.6833333333334393,3.0,0.025085488704935335,443.93148148147907,1070.9833333333534,559.1296296296287,1353.9000000000249,271,0.9819373547766681,0.992929190837601,0.0,1.0,0.2456949569495695,0.014434643143544507,619,32.01666666666523,4,1353.9000000000249
2023-10-17,baseline,,,,6,6,,6,4,3,,,20,410,410.0,956.4999999999999,2830,797.0833333333455,28,23,5,29.95000000000539,1.0696428571430496,3.0,3.0,0.03621377614768218,76.54083333333278,321.5000000000023,179.39250000000033,1156.2666666666787,148,0.824098355198055,0.983601262655743,0.0,1.0,0.4605855855855856,0.031026252983293555,467,15.066666666667743,4,1156.2666666666787
2023-10-17,random,,0|3|1|2,,6,6,42.0,6,4,3,0.7295739585136223,0.20162601626016258,20,410,410.0,956.5000000000036,2830,797.0833333333555,37,36,1,30.899999999999636,0.8351351351351253,2.8000000000003644,3.75,0.03731959177922119,75.38083333333452,468.01666666668916,178.28000000000227,1360.7166666667013,185,0.4467951462746466,0.9840131197715432,0.0,1.0,0.6975675675675675,0.01909307875894988,473,7.500000000000455,5,1360.7166666667013
2023-10-17,equal,,0|2|2|2,,6,6,42.0,6,4,3,0.792481250360578,0.2016260162601626,20,410,410.0,956.5000000000002,2830,797.0833333333253,40,37,3,36.33333333333053,0.9083333333332633,3.0,3.75,0.043595640435953605,58.106666666665916,234.54999999999586,161.2774999999987,1127.4166666666742,142,0.7440744545044817,0.987463294762957,0.0,1.0,0.4963615023474178,0.0215311004784689,474,12.96666666666647,5,1127.4166666666742
2023-10-17,volume_proportional,,0|3|2|1,,6,6,42.0,6,4,3,0.7295739585136224,0.034959349593495934,20,410,410.0,956.5000000000001,2830,797.0833333333258,48,43,5,53.20000000000164,1.1083333333333674,5.212499999999997,6.0,0.06256737950095302,46.16583333333287,236.4833333333304,150.17999999999924,1129.1833333333423,138,0.6673378738618638,0.9797087935418851,0.0,1.0,0.5339371980676328,0.03546099290780142,472,17.583333333333485,5,1129.1833333333423
2023-10-17,entropy_based,0.05,0|3|2|1,volume_proportional,6,6,42.0,6,4,3,0.7295739585136224,0.034959349593495934,20,410,410.0,956.5000000000001,2830,797.0833333333258,48,43,5,53.20000000000164,1.1083333333333674,5.212499999999997,6.0,0.06256737950095302,46.16583333333287,236.4833333333304,150.17999999999924,1129.1833333333423,138,0.6673378738618638,0.9797087935418851,0.0,1.0,0.5339371980676328,0.03546099290780142,472,17.583333333333485,5,1129.1833333333423
2023-10-18,baseline,,,,5,5,,5,4,2,,,33,729,729.0,1362.9799999999927,3604,1135.8166666667084,26,25,1,12.983333333332233,0.49935897435893206,1.3708333333333478,2.25,0.011301648096563173,483.56010101010355,1563.3500000000424,584.6449494949533,1712.1333333333794,343,0.31313597394236026,0.9944966579836071,0.0,1.0,0.7739067055393586,0.004484304932735426,472,2.216666666666754,3,1712.1333333333794
2023-10-18,random,,0|3|2|0,,5,5,42.0,5,4,2,0.4854752972273344,0.021399176954732507,33,729,729.0,1362.980000000001,3604,1135.816666666649,64,54,10,40.73333333333197,0.636458333333312,3.0,3.0,0.03462099641607465,262.476262626262,522.4333333333294,364.402020202019,728.3999999999954,146,0.915218048042227,0.9897913704752973,0.0,1.0,0.27557077625570775,0.017777777777777778,477,19.51666666666756,4,728.3999999999954
2023-10-18,equal,,0|3|2|0,,5,5,42.0,5,4,2,0.4854752972273344,0.021399176954732507,33,729,729.0,1362.980000000001,3604,1135.816666666649,64,54,10,40.73333333333197,0.636458333333312,3.0,3.0,0.03462099641607465,262.476262626262,522.4333333333294,364.402020202019,728.3999999999954,146,0.915218048042227,0.9897913704752973,0.0,1.0,0.27557077625570775,0.017777777777777778,477,19.51666666666756,4,728.3999999999954
2023-10-18,volume_proportional,,0|3|2|0,,5,5,42.0,5,4,2,0.4854752972273344,0.021399176954732507,33,729,729.0,1362.980000000001,3604,1135.816666666649,64,54,10,40.73333333333197,0.636458333333312,3.0,3.0,0.03462099641607465,262.476262626262,522.4333333333294,364.402020202019,728.3999999999954,146,0.915218048042227,0.9897913704752973,0.0,1.0,0.27557077625570775,0.017777777777777778,477,19.51666666666756,4,728.3999999999954
2023-10-18,entropy_based,0.05,0|3|2|0,random,5,5,42.0,5,4,2,0.4854752972273344,0.021399176954732507,33,729,729.0,1362.980000000001,3604,1135.816666666649,64,54,10,40.73333333333197,0.636458333333312,3.0,3.0,0.03462099641607465,262.476262626262,522.4333333333294,364.402020202019,728.3999999999954,146,0.915218048042227,0.9897913704752973,0.0,1.0,0.27557077625570775,0.017777777777777778,477,19.51666666666756,4,728.3999999999954
2023-10-19,baseline,,,,4,4,,4,4,3,,,21,432,432.0,1056.7400000000077,3134,880.6166666666478,16,15,1,8.800000000002342,0.5500000000001464,1.6041666666668206,1.9166666666672825,0.009894125363068497,218.41111111110965,582.5499999999935,322.4785714285692,939.4499999999917,186,0.7934375277649769,0.9971579740830114,0.0,1.0,0.5152329749103942,0.004555808656036446,518,2.6666666666672825,2,939.4499999999917
2023-10-19,random,,0|2|1|1,,4,4,42.0,4,4,3,0.75,0.49074074074074076,21,432,432.0,1056.739999999984,3134,880.6166666667208,7,6,1,6.516666666667078,0.9309523809524397,2.2583333333332605,2.583333333333229,0.007345757871796811,465.0865079365107,1290.0666666667144,569.0452380952435,1628.7500000000578,324,0.28444061829805983,0.9909544121351762,0.0,1.0,0.8477366255144033,0.0091324200913242,512,3.333333333333229,2,1628.7500000000578
2023-10-19,equal,,0|2|1|1,,4,4,42.0,4,4,3,0.75,0.49074074074074076,21,432,432.0,1056.739999999984,3134,880.6166666667208,7,6,1,6.516666666667078,0.9309523809524397,2.2583333333332605,2.583333333333229,0.007345757871796811,465.0865079365107,1290.0666666667144,569.0452380952435,1628.7500000000578,324,0.28444061829805983,0.9909544121351762,0.0,1.0,0.8477366255144033,0.0091324200913242,512,3.333333333333229,2,1628.7500000000578
2023-10-19,volume_proportional,,0|1|2|1,,4,4,42.0,4,4,3,0.75,0.24074074074074073,21,432,432.0,1056.740000000008,3134,880.6166666666473,12,12,0,6.300000000001091,0.525000000000091,1.0874999999999995,1.5,0.007103260358922734,209.52936507936374,503.21666666666124,313.4777777777756,849.1833333333257,168,0.93202012002551,0.9973208927661509,0.0,1.0,0.42658730158730157,0.004555808656036446,516,0.75,2,849.1833333333257
2023-10-19,entropy_based,0.05,0|1|2|1,volume_proportional,4,4,42.0,4,4,3,0.75,0.24074074074074073,21,432,432.0,1056.740000000008,3134,880.6166666666473,12,12,0,6.300000000001091,0.525000000000091,1.0874999999999995,1.5,0.007103260358922734,209.52936507936374,503.21666666666124,313.4777777777756,849.1833333333257,168,0.93202012002551,0.9973208927661509,0.0,1.0,0.42658730158730157,0.004555808656036446,516,0.75,2,849.1833333333257
