waveNumber;reference;Size (US);quantityToPick (units);locations;operator
40712;QTMT7N;10.0;1;O-20-21     ;Operator_3
40712;WGHG3L;11.0;1;L-20-12     ;Operator_3
40712;WGHG3L;10.5;1;L-20-22     ;Operator_3
40712;IJBSQT;12.0;1;L-23-12     ;Operator_3
40712;W25EZN;10.0;1;L-24-11     ;Operator_3
40712;XUZJ74;11.0;1;K-18-22     ;Operator_3
40712;XUZJ74;9.5;1;K-16-12     ;Operator_3
40712;QVFB0Q;11.0;1;K-10-23     ;Operator_3
40712;QVFB0Q;12.0;1;K-10-23     ;Operator_3
40712;TNAHD4;10.0;1;K-07-11     ;Operator_3
40712;TNAHD4;10.0;1;K-07-11     ;Operator_3
40712;TNAHD4;11.0;1;K-07-12     ;Operator_3
40712;JEGRCL;10.0;1;J-17-21     ;Operator_3
40712;JEGRCL;11.0;1;J-17-23     ;Operator_3
40712;SMMRK3;11.0;1;I-23-12     ;Operator_3
40712;SMMRK3;7.5;1;I-19-12     ;Operator_3
40712;8D9SAW;13.0;1;I-17-13     ;Operator_3
40712;WRRW1W;11.0;1;I-09-11     ;Operator_3
40712;8N10W9;11.0;1;H-10-11     ;Operator_3
40712;8N10W9;10.0;1;H-08-22     ;Operator_3
40712;8N10W9;10.5;1;H-08-13     ;Operator_3
40712;8N10W9;10.5;1;H-08-13     ;Operator_3
40711;WRRW1W;9.5;1;I-07-11     ;Operator_3
40711;QTMT7N;9.0;1;Q-05-11     ;Operator_3
40711;1ENECA;8.5;1;N-08-23     ;Operator_3
40711;1ENECA;9.5;1;N-10-21     ;Operator_3
40711;RUUOCB;9.0;1;N-24-13     ;Operator_3
40711;RUUOCB;10.0;1;N-24-13     ;Operator_3
40711;RUUOCB;9.0;1;R-15-11     ;Operator_3
40711;RUUOCB;10.0;1;R-15-11     ;Operator_3
40711;Q164T6;9.5;1;O-04-21     ;Operator_3
40711;Q164T6;8.5;1;O-04-21     ;Operator_3
40711;AB9XBU;9.0;1;O-04-11     ;Operator_3
40711;AB9XBU;10.0;1;O-04-11     ;Operator_3
40711;S90CD9;8.5;1;P-14-12     ;Operator_3
40711;8D9SAW;8.5;1;I-15-11     ;Operator_3
40711;W25EZN;8.5;1;L-22-23     ;Operator_3
40711;WGHG3L;10.0;1;L-20-11     ;Operator_3
40711;WGHG3L;9.5;1;L-20-21     ;Operator_3
40711;WGHG3L;9.5;1;L-20-21     ;Operator_3
40711;WGHG3L;9.0;1;L-18-13     ;Operator_3
40711;8N10W9;9.5;1;H-08-21     ;Operator_3
40711;8N10W9;9.5;1;H-08-21     ;Operator_3
40711;8N10W9;9.0;1;H-06-23     ;Operator_3
40711;8N10W9;9.0;1;H-06-23     ;Operator_3
40711;8N10W9;8.5;1;H-06-12     ;Operator_3
40710;IA7X1P;10.5;1;M-05-11     ;Operator_2
40710;QTMT7N;7.5;1;O-07-13     ;Operator_2
40710;SSQFQA;9.0;1;O-03-21     ;Operator_2
40710;1ENECA;7.0;1;N-08-21     ;Operator_2
40710;56TC1Z;8.0;1;M-14-12     ;Operator_2
40710;56TC1Z;6.0;1;M-14-21     ;Operator_2
40710;IA7X1P;9.5;1;M-03-13     ;Operator_2
40710;IA7X1P;9.5;1;M-03-13     ;Operator_2
40710;WGHG3L;9.5;1;L-20-21     ;Operator_2
40710;TNAHD4;8.0;1;K-03-13     ;Operator_2
40710;DGAONE;12.0;1;J-18-12     ;Operator_2
40710;G8ASPE;7.0;1;J-04-22     ;Operator_2
40710;G8ASPE;7.5;1;J-04-11     ;Operator_2
40710;8D9SAW;13.0;1;I-17-13     ;Operator_2
40710;8D9SAW;8.0;1;I-13-23     ;Operator_2
40710;WRRW1W;7.0;1;I-03-22     ;Operator_2
40710;WRRW1W;5.5;1;I-03-21     ;Operator_2
40710;WRRW1W;6.5;1;I-03-11     ;Operator_2
40710;8N10W9;7.0;1;H-04-22     ;Operator_2
40710;8N10W9;6.0;1;H-04-11     ;Operator_2
40710;8N10W9;6.0;1;H-04-11     ;Operator_2
40709;IA7X1P;9.0;1;M-03-23     ;Operator_2
40709;IA7X1P;9.0;1;M-03-23     ;Operator_2
40709;TNAHD4;13.0;1;K-07-13     ;Operator_2
40709;TNAHD4;11.0;1;K-07-12     ;Operator_2
40709;JEGRCL;13.0;1;J-17-13     ;Operator_2
40709;JEGRCL;12.0;1;J-17-13     ;Operator_2
40709;8N10W9;12.0;1;H-10-22     ;Operator_2
40709;8N10W9;12.0;1;H-10-22     ;Operator_2
40709;8N10W9;12.0;1;H-10-22     ;Operator_2
40709;8N10W9;11.0;1;H-10-11     ;Operator_2
40709;8N10W9;11.0;1;H-10-11     ;Operator_2
40709;8N10W9;11.0;1;H-10-11     ;Operator_2
40709;8N10W9;11.0;1;H-10-11     ;Operator_2
40709;8N10W9;11.0;1;H-10-21     ;Operator_2
40709;8N10W9;10.0;1;H-08-22     ;Operator_2
40709;8N10W9;10.0;1;H-08-22     ;Operator_2
40709;8N10W9;10.0;1;H-08-22     ;Operator_2
40709;8N10W9;10.0;1;H-08-22     ;Operator_2
40709;8N10W9;10.0;1;H-08-22     ;Operator_2
40709;8N10W9;10.0;1;H-08-22     ;Operator_2
40709;8N10W9;10.5;1;H-08-13     ;Operator_2
40709;8N10W9;9.0;1;H-06-23     ;Operator_2
40709;8N10W9;9.0;1;H-06-23     ;Operator_2
40709;8N10W9;7.0;1;H-04-22     ;Operator_2
40708;G8ASPE;7.0;1;J-04-22     ;Operator_3
40708;G8ASPE;6.5;1;J-04-21     ;Operator_3
40708;O9YFO8;9.0;1;M-08-13     ;Operator_3
40708;JEGRCL;8.0;1;J-13-23     ;Operator_3
40708;TNAHD4;11.0;1;K-07-12     ;Operator_3
40708;NM6C73;11.0;1;L-06-22     ;Operator_3
40708;NM6C73;10.0;1;L-06-21     ;Operator_3
40708;O9YFO8;10.0;1;M-10-11     ;Operator_3
40708;0LNUOV;8.5;1;N-03-23     ;Operator_3
40708;TB6WIP;6.0;1;N-04-11     ;Operator_3
40708;0LNUOV;10.5;1;N-05-12     ;Operator_3
40708;RAUDQ6;8.5;1;N-07-23     ;Operator_3
40708;RAUDQ6;10.0;1;N-09-11     ;Operator_3
40708;YE890X;8.0;1;O-05-23     ;Operator_3
40708;JCNON3;8.0;1;O-13-13     ;Operator_3
40708;Y813MQ;8.0;1;Q-07-11     ;Operator_3
40708;Y813MQ;7.5;1;Q-09-22     ;Operator_3
40708;JCNON3;12.0;1;O-17-12     ;Operator_3
40708;SMMRK3;10.0;1;I-23-11     ;Operator_3
40708;2T1DJM;8.5;1;I-16-21     ;Operator_3
40708;8N10W9;9.0;1;H-06-23     ;Operator_3
40708;8N10W9;8.5;1;H-06-12     ;Operator_3
40707;5MNTT7;16.0;1;R-21-11     ;Operator_3
40707;5MNTT7;16.0;1;R-23-11     ;Operator_3
40707;5MNTT7;16.0;1;R-23-11     ;Operator_3
40707;5MNTT7;16.0;1;R-23-11     ;Operator_3
40707;5MNTT7;16.0;1;R-23-11     ;Operator_3
40707;5MNTT7;15.0;1;O-18-13     ;Operator_3
40707;5MNTT7;15.0;1;O-18-13     ;Operator_3
40707;5MNTT7;15.0;1;O-18-12     ;Operator_3
40707;5MNTT7;15.0;1;P-07-13     ;Operator_3
40707;5MNTT7;15.0;1;P-07-13     ;Operator_3
40707;5MNTT7;14.0;1;P-07-23     ;Operator_3
40707;5MNTT7;14.0;1;P-07-23     ;Operator_3
40707;5MNTT7;14.0;1;P-07-23     ;Operator_3
40707;5MNTT7;14.0;1;P-07-23     ;Operator_3
40707;5MNTT7;14.0;1;P-07-23     ;Operator_3
40707;5MNTT7;14.0;1;P-07-23     ;Operator_3
40707;5MNTT7;14.0;1;P-07-23     ;Operator_3
40707;5MNTT7;14.0;1;P-07-23     ;Operator_3
40707;5MNTT7;14.0;1;P-07-23     ;Operator_3
40707;5MNTT7;14.0;1;P-07-23     ;Operator_3
40707;5MNTT7;13.0;1;O-06-13     ;Operator_3
40707;5MNTT7;13.0;1;O-06-13     ;Operator_3
40707;5MNTT7;13.0;1;O-06-13     ;Operator_3
40707;O9YFO8;7.0;1;M-08-22     ;Operator_3
40706;5MNTT7;9.0;1;P-07-13     ;Operator_2
40706;5MNTT7;10.5;1;P-03-12     ;Operator_2
40706;5MNTT7;10.5;1;P-03-12     ;Operator_2
40706;5MNTT7;10.5;1;P-03-12     ;Operator_2
40706;5MNTT7;10.5;1;P-03-12     ;Operator_2
40706;5MNTT7;10.5;1;P-03-12     ;Operator_2
40706;5MNTT7;9.5;1;P-01-23     ;Operator_2
40706;5MNTT7;9.5;1;P-01-23     ;Operator_2
40706;5MNTT7;9.5;1;P-01-23     ;Operator_2
40706;5MNTT7;9.5;1;P-01-23     ;Operator_2
40706;5MNTT7;9.5;1;P-01-23     ;Operator_2
40706;5MNTT7;9.5;1;P-01-23     ;Operator_2
40706;5MNTT7;9.5;1;P-01-23     ;Operator_2
40706;5MNTT7;9.5;1;P-01-23     ;Operator_2
40706;5MNTT7;8.5;1;O-13-21     ;Operator_2
40706;5MNTT7;8.5;1;O-13-21     ;Operator_2
40706;5MNTT7;8.5;1;O-13-21     ;Operator_2
40706;5MNTT7;8.5;1;O-13-21     ;Operator_2
40706;5MNTT7;9.0;1;O-13-21     ;Operator_2
40706;5MNTT7;9.0;1;O-13-21     ;Operator_2
40706;5MNTT7;9.0;1;O-13-21     ;Operator_2
40706;5MNTT7;9.0;1;O-13-21     ;Operator_2
40706;5MNTT7;9.0;1;O-13-21     ;Operator_2
40706;5MNTT7;13.0;1;O-06-13     ;Operator_2
40705;5MNTT7;6.0;1;P-20-22     ;Operator_5
40705;5MNTT7;6.0;1;P-20-22     ;Operator_5
40705;5MNTT7;6.0;1;P-20-22     ;Operator_5
40705;5MNTT7;7.0;1;P-23-12     ;Operator_5
40705;5MNTT7;7.0;1;P-23-12     ;Operator_5
40705;5MNTT7;7.0;1;P-23-12     ;Operator_5
40705;5MNTT7;7.0;1;P-23-12     ;Operator_5
40705;5MNTT7;7.5;1;P-23-12     ;Operator_5
40705;5MNTT7;7.5;1;P-23-12     ;Operator_5
40705;5MNTT7;7.5;1;P-23-12     ;Operator_5
40705;5MNTT7;6.5;1;O-21-21     ;Operator_5
40705;5MNTT7;6.5;1;O-21-21     ;Operator_5
40705;5MNTT7;8.5;1;O-13-21     ;Operator_5
40705;5MNTT7;8.5;1;O-13-21     ;Operator_5
40705;5MNTT7;8.5;1;O-13-21     ;Operator_5
40705;I1X92B;12.5;1;L-10-23     ;Operator_5
40705;I1X92B;12.5;1;L-10-23     ;Operator_5
40705;I1X92B;12.5;1;L-10-23     ;Operator_5
40705;I1X92B;12.5;1;L-10-23     ;Operator_5
40705;I1X92B;12.5;1;L-10-23     ;Operator_5
40705;I1X92B;14.0;1;L-10-13     ;Operator_5
40705;I1X92B;14.0;1;L-10-13     ;Operator_5
40705;I1X92B;13.0;1;L-10-13     ;Operator_5
40705;I1X92B;10.5;1;L-10-11     ;Operator_5
40704;TNAHD4;11.0;1;K-07-12     ;Operator_3
40704;TBCCF7;10.0;1;M-06-11     ;Operator_3
40704;W25EZN;13.0;1;L-24-13     ;Operator_3
40704;I1X92B;8.5;1;L-08-12     ;Operator_3
40704;I1X92B;8.5;1;L-08-12     ;Operator_3
40704;I1X92B;8.5;1;L-08-12     ;Operator_3
40704;I1X92B;7.5;1;L-08-22     ;Operator_3
40704;I1X92B;7.5;1;L-08-22     ;Operator_3
40704;I1X92B;7.5;1;L-08-22     ;Operator_3
40704;I1X92B;10.0;1;L-10-21     ;Operator_3
40704;I1X92B;10.0;1;L-10-21     ;Operator_3
40704;I1X92B;10.0;1;L-10-21     ;Operator_3
40704;I1X92B;10.0;1;L-10-21     ;Operator_3
40704;I1X92B;10.0;1;L-10-21     ;Operator_3
40704;I1X92B;9.5;1;L-08-13     ;Operator_3
40704;I1X92B;9.5;1;L-08-13     ;Operator_3
40704;I1X92B;10.5;1;L-10-11     ;Operator_3
40704;WGHG3L;10.0;1;L-20-11     ;Operator_3
40704;XUZJ74;8.5;1;K-14-13     ;Operator_3
40704;XUZJ74;9.5;1;K-16-12     ;Operator_3
40704;SMMRK3;10.5;1;I-23-22     ;Operator_3
40704;8D9SAW;10.5;1;I-17-22     ;Operator_3
40704;8D9SAW;10.5;1;I-17-22     ;Operator_3
40704;8N10W9;10.0;1;H-08-22     ;Operator_3
40703;IA7X1P;9.0;1;M-03-23     ;Operator_2
40703;G8ASPE;13.0;1;J-08-23     ;Operator_2
40703;800OVF;10.0;1;R-23-13     ;Operator_2
40703;M8W7TS;8.5;1;P-01-11     ;Operator_2
40703;800OVF;9.0;1;O-15-11     ;Operator_2
40703;IA7X1P;8.0;1;M-03-22     ;Operator_2
40703;TBCCF7;8.0;1;M-04-12     ;Operator_2
40703;TBCCF7;9.0;1;M-04-13     ;Operator_2
40703;7BU1V7;9.5;1;M-20-21     ;Operator_2
40703;W25EZN;8.0;1;L-22-22     ;Operator_2
40703;XUZJ74;9.5;1;K-16-12     ;Operator_2
40703;XUZJ74;9.5;1;K-16-12     ;Operator_2
40703;XUZJ74;8.0;1;K-14-22     ;Operator_2
40703;XUZJ74;12.0;1;K-18-23     ;Operator_2
40703;KTDZY0;10.5;1;K-24-22     ;Operator_2
40703;SMMRK3;10.5;1;I-23-22     ;Operator_2
40703;SMMRK3;9.0;1;I-21-12     ;Operator_2
40703;8D9SAW;7.0;1;I-13-22     ;Operator_2
40703;8N10W9;13.0;1;H-10-12     ;Operator_2
40703;8N10W9;10.0;1;H-08-22     ;Operator_2
40703;8N10W9;10.0;1;H-08-22     ;Operator_2
40703;8N10W9;9.5;1;H-08-21     ;Operator_2
40703;8N10W9;9.5;1;H-08-21     ;Operator_2
40703;8N10W9;9.0;1;H-06-23     ;Operator_2
40702;0LNUOV;8.0;1;N-03-22     ;Operator_3
40702;RAUDQ6;11.0;1;N-09-12     ;Operator_3
40702;UNPPMJ;8.0;1;O-19-12     ;Operator_3
40702;UNPPMJ;9.0;1;Q-05-21     ;Operator_3
40702;QTMT7N;7.0;1;Q-09-22     ;Operator_3
40702;37VA62;10.0;1;P-24-12     ;Operator_3
40702;56TC1Z;11.0;1;M-16-12     ;Operator_3
40702;WH1BJI;11.0;1;M-24-12     ;Operator_3
40702;WH1BJI;11.0;1;M-24-12     ;Operator_3
40702;WH1BJI;11.0;1;M-24-12     ;Operator_3
40702;WH1BJI;13.0;1;M-24-23     ;Operator_3
40702;Z8KPP8;10.5;1;L-19-22     ;Operator_3
40702;W25EZN;10.0;1;L-24-11     ;Operator_3
40702;AKP0A7;10.0;1;K-21-23     ;Operator_3
40702;SMMRK3;10.5;1;I-23-22     ;Operator_3
40702;SMMRK3;10.5;1;I-23-22     ;Operator_3
40702;SMMRK3;10.0;1;I-23-11     ;Operator_3
40702;2T1DJM;11.0;1;I-18-12     ;Operator_3
40702;2T1DJM;11.0;1;I-18-12     ;Operator_3
40702;2T1DJM;9.0;1;I-16-12     ;Operator_3
40702;2T1DJM;9.0;1;I-16-12     ;Operator_3
40702;8N10W9;10.5;1;H-08-13     ;Operator_3
40702;8N10W9;10.5;1;H-08-13     ;Operator_3
40702;8N10W9;8.0;1;H-06-21     ;Operator_3
40701;X31OGS;10.5;1;P-13-21     ;Operator_2
40701;69L9MX;10.5;1;P-20-23     ;Operator_2
40701;69L9MX;10.5;1;O-19-13     ;Operator_2
40701;69L9MX;10.5;1;O-19-13     ;Operator_2
40701;TBCCF7;12.0;1;M-06-23     ;Operator_2
40701;TBCCF7;10.5;1;M-06-22     ;Operator_2
40701;TBCCF7;11.0;1;M-06-12     ;Operator_2
40701;TBCCF7;11.0;1;M-06-12     ;Operator_2
40701;TBCCF7;11.0;1;M-06-12     ;Operator_2
40701;WH1BJI;9.0;1;M-22-13     ;Operator_2
40701;WH1BJI;9.0;1;M-22-13     ;Operator_2
40701;WH1BJI;9.0;1;M-22-13     ;Operator_2
40701;WH1BJI;9.0;1;M-22-13     ;Operator_2
40701;WH1BJI;8.0;1;M-22-12     ;Operator_2
40701;WH1BJI;10.0;1;M-24-11     ;Operator_2
40701;WH1BJI;10.0;1;M-24-11     ;Operator_2
40701;WH1BJI;10.0;1;M-24-11     ;Operator_2
40701;WH1BJI;10.0;1;M-24-11     ;Operator_2
40701;WGHG3L;11.0;1;L-20-12     ;Operator_2
40701;WGHG3L;11.0;1;L-20-12     ;Operator_2
40701;KTDZY0;12.0;1;K-24-23     ;Operator_2
40701;SMMRK3;10.0;1;I-23-11     ;Operator_2
40701;SMMRK3;10.0;1;I-23-11     ;Operator_2
40701;SMMRK3;10.0;1;I-23-11     ;Operator_2
40700;JEGRCL;10.5;1;J-17-22     ;Operator_5
40700;JEGRCL;10.5;1;J-17-22     ;Operator_5
40700;JEGRCL;10.5;1;J-17-22     ;Operator_5
40700;JEGRCL;10.5;1;J-17-22     ;Operator_5
40700;JEGRCL;10.0;1;J-17-21     ;Operator_5
40700;JEGRCL;10.0;1;J-17-21     ;Operator_5
40700;JEGRCL;10.0;1;J-17-21     ;Operator_5
40700;JEGRCL;10.0;1;J-17-21     ;Operator_5
40700;JEGRCL;10.0;1;J-17-21     ;Operator_5
40700;JEGRCL;10.0;1;J-17-21     ;Operator_5
40700;69L9MX;9.5;1;O-18-11     ;Operator_5
40700;69L9MX;9.5;1;O-18-11     ;Operator_5
40700;69L9MX;9.5;1;O-18-11     ;Operator_5
40700;69L9MX;9.5;1;O-18-11     ;Operator_5
40700;X31OGS;10.0;1;P-13-11     ;Operator_5
40700;X31OGS;9.5;1;P-13-11     ;Operator_5
40700;2T1DJM;10.0;1;I-18-21     ;Operator_5
40700;2T1DJM;10.0;1;I-18-21     ;Operator_5
40700;2T1DJM;9.5;1;I-16-13     ;Operator_5
40700;2T1DJM;9.5;1;I-16-13     ;Operator_5
40700;TBCCF7;9.5;1;M-06-21     ;Operator_5
40700;TBCCF7;10.0;1;M-06-11     ;Operator_5
40700;TBCCF7;10.0;1;M-06-11     ;Operator_5
40700;TBCCF7;10.0;1;M-06-11     ;Operator_5
40699;X31OGS;9.0;1;P-16-11     ;Operator_5
40699;X31OGS;9.0;1;P-20-11     ;Operator_5
40699;69L9MX;8.5;1;O-23-11     ;Operator_5
40699;69L9MX;8.5;1;P-23-22     ;Operator_5
40699;KTDZY0;8.5;1;K-22-21     ;Operator_5
40699;KTDZY0;8.5;1;K-22-21     ;Operator_5
40699;JEGRCL;9.5;1;J-15-13     ;Operator_5
40699;JEGRCL;9.5;1;J-15-13     ;Operator_5
40699;JEGRCL;9.0;1;J-15-12     ;Operator_5
40699;JEGRCL;9.0;1;J-15-12     ;Operator_5
40699;JEGRCL;9.0;1;J-15-12     ;Operator_5
40699;JEGRCL;9.0;1;J-15-12     ;Operator_5
40699;2T1DJM;8.5;1;I-16-21     ;Operator_5
40699;2T1DJM;8.5;1;I-16-21     ;Operator_5
40699;2T1DJM;8.5;1;I-16-21     ;Operator_5
40699;2T1DJM;8.5;1;I-16-21     ;Operator_5
40699;2T1DJM;9.0;1;I-16-12     ;Operator_5
40699;2T1DJM;9.0;1;I-16-12     ;Operator_5
40699;2T1DJM;9.0;1;I-16-12     ;Operator_5
40699;2T1DJM;9.0;1;I-16-12     ;Operator_5
40699;2T1DJM;9.0;1;I-16-12     ;Operator_5
40699;2T1DJM;8.0;1;I-14-23     ;Operator_5
40699;2T1DJM;8.0;1;I-14-23     ;Operator_5
40699;2T1DJM;8.0;1;I-14-23     ;Operator_5
40698;56TC1Z;12.0;1;M-16-23     ;Operator_2
40698;56TC1Z;9.5;1;M-16-21     ;Operator_2
40698;56TC1Z;10.0;1;M-16-11     ;Operator_2
40698;56TC1Z;8.5;1;M-14-23     ;Operator_2
40698;56TC1Z;9.0;1;M-14-13     ;Operator_2
40698;O9YFO8;8.5;1;M-08-23     ;Operator_2
40698;DGAONE;11.0;1;J-18-22     ;Operator_2
40698;DGAONE;10.0;1;J-18-21     ;Operator_2
40698;2T1DJM;8.0;1;I-14-23     ;Operator_2
40698;2T1DJM;7.5;1;I-14-12     ;Operator_2
40698;I1KDJ0;10.0;1;I-08-22     ;Operator_2
40698;I1KDJ0;10.0;1;I-08-22     ;Operator_2
40698;I1KDJ0;9.0;1;I-06-13     ;Operator_2
40698;8N10W9;12.0;1;H-10-22     ;Operator_2
40698;8N10W9;12.0;1;H-10-22     ;Operator_2
40698;8N10W9;10.5;1;H-08-13     ;Operator_2
40698;8N10W9;10.5;1;H-08-13     ;Operator_2
40698;8N10W9;10.5;1;H-08-13     ;Operator_2
40698;8N10W9;9.0;1;H-06-23     ;Operator_2
40698;8N10W9;9.0;1;H-06-23     ;Operator_2
40698;8N10W9;8.5;1;H-06-12     ;Operator_2
40698;8N10W9;8.5;1;H-06-12     ;Operator_2
40698;8N10W9;7.5;1;H-04-23     ;Operator_2
40697;DF3KQM;9.0;1;RC-01       ;Operator_3
40697;DF3KQM;9.0;1;RC-01       ;Operator_3
40697;IA7X1P;10.5;1;M-05-11     ;Operator_3
40697;O9YFO8;11.5;1;M-10-12     ;Operator_3
40697;O9YFO8;11.5;1;M-10-12     ;Operator_3
40697;O9YFO8;11.5;1;M-10-12     ;Operator_3
40697;0LNUOV;10.0;1;N-05-22     ;Operator_3
40697;0LNUOV;10.0;1;N-05-22     ;Operator_3
40697;TAHFOD;10.0;1;O-03-12     ;Operator_3
40697;TAHFOD;10.0;1;O-16-22     ;Operator_3
40697;56TC1Z;10.0;1;M-16-11     ;Operator_3
40697;U95NWB;8.0;1;L-14-12     ;Operator_3
40697;WGHG3L;10.0;1;L-20-11     ;Operator_3
40697;WGHG3L;10.0;1;L-20-11     ;Operator_3
40697;WGHG3L;9.5;1;L-20-21     ;Operator_3
40697;WGHG3L;9.5;1;L-20-21     ;Operator_3
40697;W25EZN;8.5;1;L-22-23     ;Operator_3
40697;AKP0A7;9.0;1;K-21-21     ;Operator_3
40697;TNAHD4;9.0;1;K-05-12     ;Operator_3
40696;O9YFO8;5.0;1;M-08-21     ;Operator_2
40696;066BOU;9.0;1;R-13-23     ;Operator_2
40696;0LNUOV;12.0;1;N-05-13     ;Operator_2
40696;U95NWB;12.0;1;L-16-23     ;Operator_2
40696;AKP0A7;10.0;1;K-21-23     ;Operator_2
40696;AKP0A7;10.0;1;K-21-23     ;Operator_2
40696;AKP0A7;9.0;1;K-21-21     ;Operator_2
40696;AKP0A7;9.0;1;K-21-21     ;Operator_2
40696;AKP0A7;9.0;1;K-21-21     ;Operator_2
40696;AKP0A7;9.0;1;K-21-21     ;Operator_2
40696;AKP0A7;9.0;1;K-21-21     ;Operator_2
40696;AKP0A7;7.5;1;K-19-11     ;Operator_2
40696;TNAHD4;10.5;1;K-07-22     ;Operator_2
40696;TNAHD4;10.5;1;K-07-22     ;Operator_2
40696;TNAHD4;11.0;1;K-07-12     ;Operator_2
40696;TNAHD4;11.0;1;K-07-12     ;Operator_2
40696;TNAHD4;9.5;1;K-05-23     ;Operator_2
40696;TNAHD4;9.5;1;K-05-23     ;Operator_2
40696;TNAHD4;9.0;1;K-05-12     ;Operator_2
40696;TNAHD4;9.0;1;K-05-12     ;Operator_2
40696;JEGRCL;10.0;1;J-17-21     ;Operator_2
40696;WRRW1W;10.5;1;I-07-13     ;Operator_2
40696;8N10W9;11.0;1;H-10-11     ;Operator_2
40695;0LNUOV;8.5;1;N-03-23     ;Operator_4
40695;8D9SAW;10.0;1;I-17-11     ;Operator_4
40695;XUZJ74;10.5;1;K-18-11     ;Operator_4
40695;HLOISD;13.0;1;P-14-22     ;Operator_4
40695;5P2MVG;13.0;1;P-14-22     ;Operator_4
40695;37VA62;8.5;1;R-23-22     ;Operator_4
40695;7BU1V7;9.0;1;M-18-13     ;Operator_4
40695;56TC1Z;10.0;1;M-16-11     ;Operator_4
40695;56TC1Z;10.0;1;M-16-11     ;Operator_4
40695;56TC1Z;9.0;1;M-14-13     ;Operator_4
40695;56TC1Z;9.0;1;M-14-13     ;Operator_4
40695;XUZJ74;8.0;1;K-14-22     ;Operator_4
40695;XUZJ74;9.5;1;K-16-12     ;Operator_4
40695;W25EZN;10.5;1;L-24-22     ;Operator_4
40695;SMMRK3;10.5;1;I-23-22     ;Operator_4
40695;SMMRK3;10.5;1;I-23-22     ;Operator_4
40695;SMMRK3;11.0;1;I-23-12     ;Operator_4
40695;SMMRK3;10.0;1;I-23-11     ;Operator_4
40695;SMMRK3;10.0;1;I-23-11     ;Operator_4
40695;SMMRK3;8.0;1;I-19-13     ;Operator_4
40695;2T1DJM;11.0;1;I-18-12     ;Operator_4
40695;DGAONE;13.0;1;J-18-23     ;Operator_4
40695;WRRW1W;7.5;1;I-03-23     ;Operator_4
40694;HLOISD;8.5;1;O-03-11     ;Operator_8
40694;HLOISD;7.0;1;O-03-11     ;Operator_8
40694;IA7X1P;7.0;1;M-03-21     ;Operator_8
40694;TBCCF7;10.0;1;M-06-11     ;Operator_8
40694;O9YFO8;9.0;1;M-08-13     ;Operator_8
40694;RAUDQ6;9.5;1;N-09-21     ;Operator_8
40694;Y813MQ;7.0;1;Q-07-13     ;Operator_8
40694;W25EZN;7.0;1;L-22-21     ;Operator_8
40694;W25EZN;10.0;1;L-24-11     ;Operator_8
40694;W25EZN;9.5;1;L-24-21     ;Operator_8
40694;KTDZY0;9.0;1;K-22-12     ;Operator_8
40694;KTDZY0;8.0;1;K-20-23     ;Operator_8
40694;V7JUQL;9.0;1;K-15-23     ;Operator_8
40694;2T1DJM;8.5;1;I-16-21     ;Operator_8
40694;8D9SAW;9.0;1;I-15-22     ;Operator_8
40694;8D9SAW;9.0;1;I-15-22     ;Operator_8
40694;8D9SAW;8.5;1;I-15-11     ;Operator_8
40694;I1KDJ0;10.0;1;I-08-22     ;Operator_8
40694;I1KDJ0;9.5;1;I-08-21     ;Operator_8
40694;I1KDJ0;9.5;1;I-08-21     ;Operator_8
40694;I1KDJ0;8.0;1;I-06-21     ;Operator_8
40694;I1KDJ0;8.0;1;I-06-21     ;Operator_8
40694;8N10W9;9.5;1;H-08-21     ;Operator_8
40694;8N10W9;9.0;1;H-06-23     ;Operator_8
40693;ZRCYSH;10.0;1;L-15-11     ;Operator_2
40693;SMMRK3;12.0;1;I-23-23     ;Operator_2
40693;8N10W9;9.5;1;H-08-21     ;Operator_2
40692;JEGRCL;12.0;1;J-17-13     ;Operator_15
40692;JEGRCL;12.0;1;J-17-13     ;Operator_15
40692;0LNUOV;10.5;1;N-05-12     ;Operator_15
40692;0LNUOV;10.0;1;N-05-22     ;Operator_15
40692;0LNUOV;11.0;1;N-05-23     ;Operator_15
40692;TNAHD4;10.0;1;K-07-11     ;Operator_15
40692;TNAHD4;10.0;1;K-07-11     ;Operator_15
40692;TNAHD4;10.5;1;K-07-22     ;Operator_15
40692;JEGRCL;10.0;1;J-17-21     ;Operator_15
40692;JEGRCL;10.0;1;J-17-21     ;Operator_15
40692;JEGRCL;10.0;1;J-17-21     ;Operator_15
40692;JEGRCL;10.5;1;J-17-22     ;Operator_15
40692;JEGRCL;11.0;1;J-17-23     ;Operator_15
40692;JEGRCL;11.0;1;J-17-23     ;Operator_15
40692;W25EZN;10.0;1;L-24-11     ;Operator_15
40692;W25EZN;11.0;1;L-24-12     ;Operator_15
40692;W25EZN;13.0;1;L-24-13     ;Operator_15
40692;W25EZN;12.0;1;L-24-23     ;Operator_15
40692;AKP0A7;13.0;1;K-23-13     ;Operator_15
40692;SMMRK3;9.0;1;I-21-12     ;Operator_15
40692;8N10W9;12.0;1;H-10-22     ;Operator_15
40692;8N10W9;11.0;1;H-10-21     ;Operator_15
40692;8N10W9;11.0;1;H-10-21     ;Operator_15
40692;8N10W9;10.0;1;H-08-22     ;Operator_15
40691;TNAHD4;9.0;1;K-05-12     ;Operator_3
