codCustomer;orderNumber;orderToCollect;Reference;Size (US);quantity (units);creationDate;waveNumber;operator
C0000747            ;107413;1;QP56BU;11;1;25/05/2023 07:15;38261;Operator_17
C0000747            ;107412;1;DGAONE;14;1;25/05/2023 07:15;38261;Operator_17
C0000747            ;107411;1;JCNON3;10;1;25/05/2023 07:15;38261;Operator_17
C0000747            ;107410;1;XUZJ74;12;1;25/05/2023 07:15;38261;Operator_17
C0000747            ;107409;1;JEGRCL;10;1;25/05/2023 07:15;38261;Operator_17
C0000747            ;107408;1;U95NWB;12;1;25/05/2023 07:15;38261;Operator_17
C0000747            ;107407;1;8N10W9;10;1;25/05/2023 07:15;38261;Operator_17
C0000725            ;107406;1;N6JU7C;65;1;23/05/2023 16:07;38260;Operator_20
C0000697            ;107405;7;8N10W9;11;2;23/05/2023 16:07;38260;Operator_20
C0000697            ;107405;6;8N10W9;10;1;23/05/2023 16:07;38260;Operator_20
C0000697            ;107405;5;8D9SAW;12;1;23/05/2023 16:07;38260;Operator_20
C0000697            ;107405;4;HLOISD;8;1;23/05/2023 16:07;38260;Operator_20
C0000697            ;107405;3;I1KDJ0;8;1;23/05/2023 16:07;38260;Operator_20
C0000697            ;107405;2;TNAHD4;95;1;23/05/2023 16:07;38260;Operator_20
C0000697            ;107405;1;TNAHD4;85;1;23/05/2023 16:07;38260;Operator_20
C0000697            ;107404;1;02MRUH;65;1;23/05/2023 16:07;38260;Operator_20
C0000674            ;107403;1;IJBSQT;12;2;23/05/2023 16:07;38260;Operator_20
C0000672            ;107402;15;7BU1V7;9;1;23/05/2023 16:07;38260;Operator_20
C0000672            ;107402;14;SMMRK3;12;1;23/05/2023 16:07;38260;Operator_20
C0000672            ;107402;13;KTDZY0;12;1;23/05/2023 16:07;38260;Operator_20
C0000672            ;107402;10;AKP0A7;12;1;23/05/2023 16:07;38260;Operator_20
C0000672            ;107402;12;KTDZY0;11;1;23/05/2023 16:07;38259;Operator_20
C0000672            ;107402;11;KTDZY0;95;1;23/05/2023 16:07;38259;Operator_20
C0000672            ;107402;9;AKP0A7;11;2;23/05/2023 16:07;38259;Operator_20
C0000672            ;107402;8;AKP0A7;105;1;23/05/2023 16:07;38259;Operator_20
C0000672            ;107402;7;AKP0A7;10;2;23/05/2023 16:07;38259;Operator_20
C0000672            ;107402;6;AKP0A7;95;1;23/05/2023 16:07;38259;Operator_20
C0000672            ;107402;5;AKP0A7;9;2;23/05/2023 16:07;38259;Operator_20
C0000672            ;107402;4;ADT9MG;11;1;23/05/2023 16:07;38259;Operator_20
C0000672            ;107402;3;WRRW1W;12;1;23/05/2023 16:07;38259;Operator_20
C0000672            ;107402;2;JEGRCL;105;1;23/05/2023 16:07;38259;Operator_20
C0000672            ;107402;1;JEGRCL;9;1;23/05/2023 16:07;38259;Operator_20
C0000654            ;107401;13;XUZJ74;105;2;23/05/2023 16:07;38259;Operator_20
C0000654            ;107401;12;SMMRK3;12;1;23/05/2023 16:07;38259;Operator_20
C0000654            ;107401;11;SMMRK3;10;1;23/05/2023 16:07;38259;Operator_20
C0000654            ;107401;7;SSQFQA;11;1;23/05/2023 16:07;38259;Operator_20
C0000654            ;107401;6;0LNUOV;95;1;23/05/2023 16:07;38259;Operator_20
C0000654            ;107401;5;I1KDJ0;11;1;23/05/2023 16:07;38259;Operator_20
C0000654            ;107401;4;WRRW1W;12;1;23/05/2023 16:07;38259;Operator_20
C0000654            ;107401;3;WRRW1W;11;1;23/05/2023 16:07;38259;Operator_20
C0000654            ;107401;2;WRRW1W;95;1;23/05/2023 16:07;38259;Operator_20
C0000654            ;107401;10;8N10W9;8;1;23/05/2023 16:07;38258;Operator_17
C0000654            ;107401;9;NISP6K;6;1;23/05/2023 16:07;38258;Operator_17
C0000654            ;107401;8;NISP6K;5;1;23/05/2023 16:07;38258;Operator_17
C0000654            ;107401;1;WRRW1W;9;1;23/05/2023 16:07;38258;Operator_17
C0000641            ;107400;4;SMMRK3;105;1;23/05/2023 16:07;38258;Operator_17
C0000641            ;107400;3;SMMRK3;10;2;23/05/2023 16:07;38258;Operator_17
C0000641            ;107400;2;8N10W9;9;1;23/05/2023 16:07;38258;Operator_17
C0000641            ;107400;1;TNAHD4;9;1;23/05/2023 16:07;38258;Operator_17
C0000639            ;107399;6;XUZJ74;9;1;23/05/2023 16:07;38258;Operator_17
C0000639            ;107399;5;8N10W9;10;1;23/05/2023 16:07;38258;Operator_17
C0000639            ;107399;4;8N10W9;75;1;23/05/2023 16:07;38258;Operator_17
C0000639            ;107399;3;RAUDQ6;7;1;23/05/2023 16:07;38258;Operator_17
C0000639            ;107399;2;AKP0A7;9;1;23/05/2023 16:07;38258;Operator_17
C0000639            ;107399;1;I1KDJ0;12;1;23/05/2023 16:07;38258;Operator_17
C0000639            ;107398;1;ZX6MUV;95;1;23/05/2023 16:07;38258;Operator_17
C0000630            ;107397;2;WH1BJI;12;1;23/05/2023 16:07;38258;Operator_17
C0000630            ;107397;1;WH1BJI;105;2;23/05/2023 16:07;38258;Operator_17
C0000621            ;107396;31;XUZJ74;11;1;23/05/2023 16:07;38258;Operator_17
C0000621            ;107396;27;SMMRK3;12;1;23/05/2023 16:07;38258;Operator_17
C0000621            ;107396;26;SMMRK3;11;2;23/05/2023 16:07;38258;Operator_17
C0000621            ;107396;25;SMMRK3;10;1;23/05/2023 16:07;38258;Operator_17
C0000621            ;107396;30;XUZJ74;10;1;23/05/2023 16:07;38257;Operator_17
C0000621            ;107396;29;XUZJ74;9;2;23/05/2023 16:07;38257;Operator_17
C0000621            ;107396;28;XUZJ74;7;1;23/05/2023 16:07;38257;Operator_17
C0000621            ;107396;25;SMMRK3;10;3;23/05/2023 16:07;38257;Operator_17
C0000621            ;107396;24;SMMRK3;7;1;23/05/2023 16:07;38257;Operator_17
C0000621            ;107396;23;8N10W9;11;1;23/05/2023 16:07;38257;Operator_17
C0000621            ;107396;22;W25EZN;13;1;23/05/2023 16:07;38257;Operator_17
C0000621            ;107396;21;W25EZN;10;2;23/05/2023 16:07;38257;Operator_17
C0000621            ;107396;18;KTDZY0;13;2;23/05/2023 16:07;38257;Operator_17
C0000621            ;107396;17;KTDZY0;11;1;23/05/2023 16:07;38257;Operator_17
C0000621            ;107396;16;KTDZY0;105;1;23/05/2023 16:07;38257;Operator_17
C0000621            ;107396;15;AKP0A7;10;1;23/05/2023 16:07;38257;Operator_17
C0000621            ;107396;11;5MNTT7;11;2;23/05/2023 16:07;38257;Operator_17
C0000621            ;107396;8;37VA62;13;1;23/05/2023 16:07;38257;Operator_17
C0000621            ;107396;7;37VA62;12;1;23/05/2023 16:07;38257;Operator_17
C0000621            ;107396;6;I1KDJ0;11;1;23/05/2023 16:07;38257;Operator_17
C0000621            ;107396;5;I1KDJ0;10;2;23/05/2023 16:07;38257;Operator_17
C0000621            ;107396;20;W25EZN;9;1;23/05/2023 16:07;38256;Operator_1
C0000621            ;107396;19;W25EZN;8;1;23/05/2023 16:07;38256;Operator_1
C0000621            ;107396;14;AKP0A7;9;1;23/05/2023 16:07;38256;Operator_1
C0000621            ;107396;13;0LNUOV;10;1;23/05/2023 16:07;38256;Operator_1
C0000621            ;107396;12;0LNUOV;9;1;23/05/2023 16:07;38256;Operator_1
C0000621            ;107396;10;5MNTT7;10;1;23/05/2023 16:07;38256;Operator_1
C0000621            ;107396;9;6M2FJM;7;1;23/05/2023 16:07;38256;Operator_1
C0000621            ;107396;4;AB9XBU;8;1;23/05/2023 16:07;38256;Operator_1
C0000621            ;107396;3;2Z7ZEP;10;3;23/05/2023 16:07;38256;Operator_1
C0000621            ;107396;2;2Z7ZEP;9;2;23/05/2023 16:07;38256;Operator_1
C0000621            ;107396;1;2Z7ZEP;8;4;23/05/2023 16:07;38256;Operator_1
C0000621            ;107395;1;IJBSQT;8;3;23/05/2023 16:07;38256;Operator_1
C0000570            ;107394;1;XUZJ74;13;1;23/05/2023 16:07;38256;Operator_1
C0000552            ;107393;8;SMMRK3;13;0;23/05/2023 16:07;38256;Operator_1
C0000552            ;107393;7;SMMRK3;11;0;23/05/2023 16:07;38256;Operator_1
C0000552            ;107393;6;SMMRK3;7;0;23/05/2023 16:07;38256;Operator_1
C0000552            ;107393;5;ZRCYSH;105;0;23/05/2023 16:07;38255;Operator_17
C0000552            ;107393;4;W25EZN;8;0;23/05/2023 16:07;38255;Operator_17
C0000552            ;107393;3;8D9SAW;105;0;23/05/2023 16:07;38255;Operator_17
C0000552            ;107393;2;8D9SAW;95;0;23/05/2023 16:07;38255;Operator_17
C0000552            ;107393;1;8D9SAW;9;0;23/05/2023 16:07;38255;Operator_17
C0000538            ;107392;1;IJBSQT;7;1;23/05/2023 16:07;38255;Operator_17
C0000526            ;107391;2;8N10W9;11;2;23/05/2023 16:07;38255;Operator_17
C0000526            ;107391;1;DGAONE;85;2;23/05/2023 16:07;38255;Operator_17
C0000479            ;107390;1;8N10W9;10;1;23/05/2023 16:07;38255;Operator_17
C0000472            ;107389;2;05W6TK;10;2;23/05/2023 16:07;38255;Operator_17
C0000472            ;107389;1;05W6TK;95;1;23/05/2023 16:07;38255;Operator_17
C0000472            ;107388;1;TB6WIP;6;2;23/05/2023 16:07;38255;Operator_17
C0000462            ;107387;3;NM6C73;105;2;23/05/2023 16:07;38255;Operator_17
C0000462            ;107387;2;NM6C73;85;1;23/05/2023 16:07;38255;Operator_17
C0000462            ;107387;1;NM6C73;75;1;23/05/2023 16:07;38255;Operator_17
C0000459            ;107386;2;Z8KPP8;10;1;23/05/2023 16:07;38255;Operator_17
C0000459            ;107386;1;DF3KQM;9;3;23/05/2023 16:07;38254;Operator_1
C0000414            ;107385;34;7BU1V7;11;1;23/05/2023 16:07;38254;Operator_1
C0000414            ;107385;33;7BU1V7;105;1;23/05/2023 16:07;38254;Operator_1
C0000414            ;107385;32;7BU1V7;10;1;23/05/2023 16:07;38254;Operator_1
C0000414            ;107385;31;7BU1V7;95;1;23/05/2023 16:07;38254;Operator_1
C0000414            ;107385;30;7BU1V7;9;1;23/05/2023 16:07;38254;Operator_1
C0000414            ;107385;29;7BU1V7;8;1;23/05/2023 16:07;38254;Operator_1
C0000414            ;107385;28;XUZJ74;11;1;23/05/2023 16:07;38254;Operator_1
C0000414            ;107385;27;XUZJ74;105;3;23/05/2023 16:07;38254;Operator_1
C0000414            ;107385;26;XUZJ74;10;1;23/05/2023 16:07;38254;Operator_1
C0000414            ;107385;25;XUZJ74;95;1;23/05/2023 16:07;38254;Operator_1
C0000414            ;107385;24;XUZJ74;9;1;23/05/2023 16:07;38254;Operator_1
C0000414            ;107385;23;XUZJ74;8;1;23/05/2023 16:07;38254;Operator_1
C0000414            ;107385;22;SMMRK3;11;1;23/05/2023 16:07;38254;Operator_1
C0000414            ;107385;21;SMMRK3;105;1;23/05/2023 16:07;38254;Operator_1
C0000414            ;107385;20;SMMRK3;10;1;23/05/2023 16:07;38254;Operator_1
C0000414            ;107385;19;8N10W9;12;1;23/05/2023 16:07;38254;Operator_1
C0000414            ;107385;18;8N10W9;11;2;23/05/2023 16:07;38254;Operator_1
C0000414            ;107385;13;IA7X1P;11;1;23/05/2023 16:07;38254;Operator_1
C0000414            ;107385;9;W25EZN;12;1;23/05/2023 16:07;38254;Operator_1
C0000414            ;107385;17;8N10W9;10;1;23/05/2023 16:07;38253;Operator_17
C0000414            ;107385;16;RAUDQ6;105;1;23/05/2023 16:07;38253;Operator_17
C0000414            ;107385;15;RAUDQ6;10;1;23/05/2023 16:07;38253;Operator_17
C0000414            ;107385;14;RAUDQ6;8;1;23/05/2023 16:07;38253;Operator_17
C0000414            ;107385;13;IA7X1P;11;1;23/05/2023 16:07;38253;Operator_17
C0000414            ;107385;12;IA7X1P;10;1;23/05/2023 16:07;38253;Operator_17
C0000414            ;107385;11;IA7X1P;9;1;23/05/2023 16:07;38253;Operator_17
C0000414            ;107385;10;IA7X1P;8;1;23/05/2023 16:07;38253;Operator_17
C0000414            ;107385;8;W25EZN;105;1;23/05/2023 16:07;38253;Operator_17
C0000414            ;107385;7;V7JUQL;9;1;23/05/2023 16:07;38253;Operator_17
C0000414            ;107385;6;V7JUQL;85;1;23/05/2023 16:07;38253;Operator_17
C0000414            ;107385;5;LXJQVG;105;2;23/05/2023 16:07;38253;Operator_17
C0000414            ;107385;4;LXJQVG;85;1;23/05/2023 16:07;38253;Operator_17
C0000414            ;107385;3;G8ASPE;9;1;23/05/2023 16:07;38253;Operator_17
C0000414            ;107385;2;G8ASPE;85;1;23/05/2023 16:07;38253;Operator_17
C0000414            ;107385;1;G8ASPE;8;1;23/05/2023 16:07;38253;Operator_17
C0000414            ;107384;2;8N10W9;10;1;23/05/2023 16:07;38253;Operator_17
C0000414            ;107384;1;Z8KPP8;12;1;23/05/2023 16:07;38253;Operator_17
C0000414            ;107383;1;NJVZEL;95;1;23/05/2023 16:07;38253;Operator_17
C0000386            ;107382;12;ZRCYSH;11;1;23/05/2023 16:07;38253;Operator_17
C0000386            ;107382;8;5HQR89;12;1;23/05/2023 16:07;38253;Operator_17
C0000386            ;107382;7;5HQR89;11;2;23/05/2023 16:07;38253;Operator_17
C0000386            ;107382;20;8N10W9;105;1;23/05/2023 16:07;38252;Operator_1
C0000386            ;107382;19;8N10W9;10;1;23/05/2023 16:07;38252;Operator_1
C0000386            ;107382;18;8N10W9;9;1;23/05/2023 16:07;38252;Operator_1
C0000386            ;107382;17;2T1DJM;105;1;23/05/2023 16:07;38252;Operator_1
C0000386            ;107382;16;2T1DJM;10;1;23/05/2023 16:07;38252;Operator_1
C0000386            ;107382;15;2T1DJM;9;1;23/05/2023 16:07;38252;Operator_1
C0000386            ;107382;14;2T1DJM;8;1;23/05/2023 16:07;38252;Operator_1
C0000386            ;107382;13;2T1DJM;7;1;23/05/2023 16:07;38252;Operator_1
C0000386            ;107382;11;ZRCYSH;105;1;23/05/2023 16:07;38252;Operator_1
C0000386            ;107382;10;ZRCYSH;10;1;23/05/2023 16:07;38252;Operator_1
C0000386            ;107382;9;ZRCYSH;9;1;23/05/2023 16:07;38252;Operator_1
C0000386            ;107382;6;5HQR89;105;1;23/05/2023 16:07;38252;Operator_1
C0000386            ;107382;5;5HQR89;10;1;23/05/2023 16:07;38252;Operator_1
C0000386            ;107382;4;5HQR89;9;1;23/05/2023 16:07;38252;Operator_1
C0000386            ;107382;3;5HQR89;8;1;23/05/2023 16:07;38252;Operator_1
C0000386            ;107382;2;5HQR89;7;4;23/05/2023 16:07;38252;Operator_1
C0000386            ;107382;1;5HQR89;6;2;23/05/2023 16:07;38252;Operator_1
C0000381            ;107381;2;NM6C73;8;1;23/05/2023 16:07;38252;Operator_1
C0000381            ;107381;1;IJBSQT;14;1;23/05/2023 16:07;38252;Operator_1
C0000369            ;107380;1;05W6TK;95;1;23/05/2023 16:07;38252;Operator_1
C0000347            ;107379;5;I1X92B;11;24;23/05/2023 16:07;38251;Operator_17
C0000347            ;107379;5;I1X92B;11;6;23/05/2023 16:07;38250;Operator_1
C0000347            ;107379;4;I1X92B;105;18;23/05/2023 16:07;38250;Operator_1
C0000347            ;107379;4;I1X92B;105;24;23/05/2023 16:07;38249;Operator_17
C0000347            ;107379;4;I1X92B;105;6;23/05/2023 16:07;38248;Operator_1
C0000347            ;107379;3;I1X92B;10;18;23/05/2023 16:07;38248;Operator_1
C0000347            ;107379;3;I1X92B;10;6;23/05/2023 16:07;38247;Operator_17
C0000347            ;107379;2;I1X92B;85;18;23/05/2023 16:07;38247;Operator_17
C0000347            ;107379;1;I1X92B;7;3;23/05/2023 16:07;38246;Operator_1
C0000339            ;107378;1;05W6TK;95;3;23/05/2023 16:07;38246;Operator_1
C0000339            ;107377;1;05W6TK;5;1;23/05/2023 16:07;38246;Operator_1
C0000326            ;107376;1;IYXV3Z;9;1;23/05/2023 16:07;38246;Operator_1
C0000323            ;107375;3;NM6C73;105;6;23/05/2023 16:07;38246;Operator_1
C0000323            ;107375;2;NM6C73;85;4;23/05/2023 16:07;38246;Operator_1
C0000323            ;107375;1;NM6C73;75;2;23/05/2023 16:07;38246;Operator_1
C0000313            ;107374;20;7BU1V7;11;1;23/05/2023 16:07;38246;Operator_1
C0000313            ;107374;19;7BU1V7;105;1;23/05/2023 16:07;38246;Operator_1
C0000313            ;107374;17;SMMRK3;12;1;23/05/2023 16:07;38246;Operator_1
C0000313            ;107374;16;SMMRK3;11;1;23/05/2023 16:07;38246;Operator_1
C0000313            ;107374;18;7BU1V7;8;1;23/05/2023 16:07;38245;Operator_1
C0000313            ;107374;15;SMMRK3;10;1;23/05/2023 16:07;38245;Operator_1
C0000313            ;107374;14;8N10W9;11;1;23/05/2023 16:07;38245;Operator_1
C0000313            ;107374;13;8N10W9;10;1;23/05/2023 16:07;38245;Operator_1
C0000313            ;107374;12;IA7X1P;105;1;23/05/2023 16:07;38245;Operator_1
C0000313            ;107374;11;IA7X1P;10;1;23/05/2023 16:07;38245;Operator_1
C0000313            ;107374;10;AKP0A7;12;1;23/05/2023 16:07;38245;Operator_1
C0000313            ;107374;9;AKP0A7;95;1;23/05/2023 16:07;38245;Operator_1
C0000313            ;107374;8;AKP0A7;85;1;23/05/2023 16:07;38245;Operator_1
C0000313            ;107374;7;AKP0A7;75;1;23/05/2023 16:07;38245;Operator_1
C0000313            ;107374;6;8D9SAW;13;1;23/05/2023 16:07;38245;Operator_1
C0000313            ;107374;5;WRRW1W;105;1;23/05/2023 16:07;38245;Operator_1
C0000313            ;107374;4;WRRW1W;85;1;23/05/2023 16:07;38245;Operator_1
C0000313            ;107374;3;TNAHD4;105;2;23/05/2023 16:07;38245;Operator_1
C0000313            ;107374;2;TNAHD4;10;2;23/05/2023 16:07;38245;Operator_1
C0000313            ;107374;1;TNAHD4;7;2;23/05/2023 16:07;38245;Operator_1
C0000313            ;107373;1;ZX6MUV;11;1;23/05/2023 16:07;38245;Operator_1
C0000303            ;107372;7;0LNUOV;10;1;23/05/2023 16:07;38245;Operator_1
C0000303            ;107372;6;0LNUOV;95;1;23/05/2023 16:07;38245;Operator_1
C0000303            ;107372;5;5MNTT7;105;1;23/05/2023 16:07;38245;Operator_1
C0000303            ;107372;4;32ZKOX;10;1;23/05/2023 16:07;38245;Operator_1
C0000303            ;107372;9;QVFB0Q;9;1;23/05/2023 16:07;38244;Operator_17
C0000303            ;107372;8;KTDZY0;95;1;23/05/2023 16:07;38244;Operator_17
C0000303            ;107372;3;Z8KPP8;7;2;23/05/2023 16:07;38244;Operator_17
C0000303            ;107372;2;Z8KPP8;6;1;23/05/2023 16:07;38244;Operator_17
C0000303            ;107372;1;WGHG3L;9;2;23/05/2023 16:07;38244;Operator_17
C0000302            ;107371;3;NM6C73;105;3;23/05/2023 16:07;38244;Operator_17
C0000302            ;107371;2;NM6C73;85;2;23/05/2023 16:07;38244;Operator_17
C0000302            ;107371;1;NM6C73;75;1;23/05/2023 16:07;38244;Operator_17
C0000296            ;107370;2;8N10W9;6;2;23/05/2023 16:07;38244;Operator_17
C0000296            ;107370;1;8N10W9;5;2;23/05/2023 16:07;38244;Operator_17
C0000296            ;107369;2;NM6C73;14;1;23/05/2023 16:07;38244;Operator_17
C0000296            ;107369;1;NM6C73;8;2;23/05/2023 16:07;38244;Operator_17
C0000289            ;107368;6;7BU1V7;10;1;23/05/2023 16:07;38244;Operator_17
C0000289            ;107368;5;7BU1V7;85;1;23/05/2023 16:07;38244;Operator_17
C0000289            ;107368;4;8D9SAW;11;2;23/05/2023 16:07;38244;Operator_17
C0000289            ;107368;3;8D9SAW;105;2;23/05/2023 16:07;38243;Operator_17
C0000289            ;107368;2;8D9SAW;85;1;23/05/2023 16:07;38243;Operator_17
C0000289            ;107368;1;DGAONE;95;1;23/05/2023 16:07;38243;Operator_17
C0000289            ;107367;1;NM6C73;105;2;23/05/2023 16:07;38243;Operator_17
C0000282            ;107366;1;EUMBM7;10;1;23/05/2023 16:07;38243;Operator_17
C0000223            ;107365;1;6M2FJM;9;2;23/05/2023 16:07;38243;Operator_17
C0000215            ;107364;2;05W6TK;95;1;23/05/2023 16:07;38243;Operator_17
C0000215            ;107364;1;05W6TK;9;2;23/05/2023 16:07;38243;Operator_17
C0000211            ;107363;3;F7LULH;105;1;23/05/2023 16:07;38243;Operator_17
C0000211            ;107363;2;B24J86;105;1;23/05/2023 16:07;38243;Operator_17
C0000211            ;107363;1;B24J86;9;1;23/05/2023 16:07;38243;Operator_17
C0000208            ;107362;2;NM6C73;105;2;23/05/2023 16:07;38243;Operator_17
C0000208            ;107362;1;NM6C73;85;1;23/05/2023 16:07;38243;Operator_17
C0000197            ;107361;1;05W6TK;115;1;23/05/2023 16:07;38243;Operator_17
C0000197            ;107360;1;05W6TK;11;1;23/05/2023 16:07;38243;Operator_17
C0000186            ;107359;15;7BU1V7;10;1;23/05/2023 16:07;38243;Operator_17
C0000186            ;107359;13;SMMRK3;11;1;23/05/2023 16:07;38243;Operator_17
C0000186            ;107359;12;SMMRK3;10;2;23/05/2023 16:07;38243;Operator_17
C0000186            ;107359;14;XUZJ74;9;1;23/05/2023 16:07;38242;Operator_17
C0000186            ;107359;11;8N10W9;13;1;23/05/2023 16:07;38242;Operator_17
C0000186            ;107359;10;8N10W9;11;1;23/05/2023 16:07;38242;Operator_17
C0000186            ;107359;9;TBCCF7;9;1;23/05/2023 16:07;38242;Operator_17
C0000186            ;107359;8;J3FI7N;11;1;23/05/2023 16:07;38242;Operator_17
C0000186            ;107359;7;J3FI7N;105;1;23/05/2023 16:07;38242;Operator_17
C0000186            ;107359;6;J3FI7N;85;1;23/05/2023 16:07;38242;Operator_17
C0000186            ;107359;5;W25EZN;10;1;23/05/2023 16:07;38242;Operator_17
C0000186            ;107359;4;W25EZN;9;1;23/05/2023 16:07;38242;Operator_17
C0000186            ;107359;3;WGHG3L;105;1;23/05/2023 16:07;38242;Operator_17
C0000186            ;107359;2;WRRW1W;10;1;23/05/2023 16:07;38242;Operator_17
C0000186            ;107359;1;WRRW1W;5;1;23/05/2023 16:07;38242;Operator_17
C0000178            ;107358;7;8N10W9;13;2;23/05/2023 16:07;38242;Operator_17
C0000178            ;107358;6;8N10W9;105;2;23/05/2023 16:07;38242;Operator_17
C0000178            ;107358;5;U95NWB;10;1;23/05/2023 16:07;38242;Operator_17
C0000178            ;107358;4;U95NWB;8;1;23/05/2023 16:07;38242;Operator_17
