cell_id,cell_type,interval_count,unique_workers,worker_seconds,move_worker_seconds,pick_worker_seconds,wait_worker_seconds,occupied_seconds,congested_seconds,max_concurrent_workers
NODE:AISLE:x=5.537200:y=30.505400,node,4,1,12.0,0.0,12.0,0.0,12.0,0.0,1
NODE:AISLE:x=5.537200:y=32.791400,node,1,1,3.0,0.0,3.0,0.0,3.0,0.0,1
NODE:AISLE:x=5.994400:y=19.075400,node,5,2,15.0,0.0,15.0,0.0,15.0,0.0,1
NODE:AISLE:x=5.994400:y=21.361400,node,2,2,6.0,0.0,6.0,0.0,6.0,0.0,1
NODE:AISLE:x=5.994400:y=23.647400,node,14,4,42.0,0.0,42.0,0.0,42.0,0.0,1
NODE:AISLE:x=5.994400:y=25.933400,node,4,3,12.0,0.0,12.0,0.0,12.0,0.0,1
NODE:AISLE:x=5.994400:y=28.219400,node,13,3,38.25916666666667,0.0,36.0,2.2591666666666725,36.0,2.2591666666666725,2
NODE:AISLE:x=5.994400:y=32.791400,node,3,2,9.0,0.0,9.0,0.0,9.0,0.0,1
NODE:AISLE:x=5.994400:y=35.077400,node,3,1,9.0,0.0,9.0,0.0,9.0,0.0,1
NODE:AISLE:x=6.400800:y=16.027400,node,4,1,12.0,0.0,12.0,0.0,12.0,0.0,1
NODE:AISLE:x=6.400800:y=19.075400,node,6,3,18.0,0.0,18.0,0.0,18.0,0.0,1
NODE:AISLE:x=6.400800:y=23.647400,node,9,5,27.0,0.0,27.0,0.0,27.0,0.0,1
NODE:AISLE:x=6.400800:y=25.933400,node,20,4,60.0,0.0,60.0,0.0,60.0,0.0,1
NODE:AISLE:x=6.400800:y=28.219400,node,13,3,39.0,0.0,39.0,0.0,39.0,0.0,1
NODE:AISLE:x=6.400800:y=30.505400,node,2,2,6.0,0.0,6.0,0.0,6.0,0.0,1
NODE:AISLE:x=6.400800:y=32.791400,node,6,4,18.0,0.0,18.0,0.0,18.0,0.0,1
NODE:AISLE:x=6.807200:y=19.075400,node,7,2,21.0,0.0,21.0,0.0,21.0,0.0,1
NODE:AISLE:x=6.807200:y=21.361400,node,8,3,24.0,0.0,24.0,0.0,24.0,0.0,1
NODE:AISLE:x=6.807200:y=23.647400,node,14,5,42.0,0.0,42.0,0.0,42.0,0.0,1
NODE:AISLE:x=6.807200:y=25.933400,node,39,4,114.03133333337246,0.0,105.0,9.031333333372459,105.0,9.031333333372459,2
NODE:AISLE:x=6.807200:y=28.219400,node,4,2,12.0,0.0,12.0,0.0,12.0,0.0,1
NODE:AISLE:x=6.807200:y=30.505400,node,1,1,3.0,0.0,3.0,0.0,3.0,0.0,1
NODE:AISLE:x=6.807200:y=32.791400,node,1,1,3.0,0.0,3.0,0.0,3.0,0.0,1
NODE:AISLE:x=6.807200:y=35.077400,node,2,1,6.0,0.0,6.0,0.0,6.0,0.0,1
NODE:AISLE:x=7.264400:y=16.027400,node,14,2,42.0,0.0,42.0,0.0,42.0,0.0,1
NODE:AISLE:x=7.264400:y=19.075400,node,3,1,9.0,0.0,9.0,0.0,9.0,0.0,1
NODE:AISLE:x=7.264400:y=21.361400,node,18,4,53.99999999999999,0.0,53.99999999999999,0.0,53.99999999999999,0.0,1
NODE:AISLE:x=7.264400:y=23.647400,node,9,5,27.0,0.0,27.0,0.0,27.0,0.0,1
NODE:AISLE:x=7.264400:y=25.933400,node,32,6,96.0,0.0,96.0,0.0,96.0,0.0,1
NODE:AISLE:x=7.264400:y=28.219400,node,2,2,6.0,0.0,6.0,0.0,6.0,0.0,1
NODE:AISLE:x=7.264400:y=30.505400,node,3,3,9.0,0.0,9.0,0.0,9.0,0.0,1
NODE:AISLE:x=7.264400:y=32.791400,node,7,2,21.0,0.0,21.0,0.0,21.0,0.0,1
NODE:AISLE:x=7.264400:y=35.077400,node,5,2,15.0,0.0,15.0,0.0,15.0,0.0,1
NODE:AISLE:x=7.670800:y=19.075400,node,4,1,12.0,0.0,12.0,0.0,12.0,0.0,1
NODE:AISLE:x=7.670800:y=21.361400,node,23,6,69.0,0.0,69.0,0.0,69.0,0.0,1
NODE:AISLE:x=7.670800:y=23.647400,node,11,4,33.0,0.0,33.0,0.0,33.0,0.0,1
NODE:AISLE:x=7.670800:y=25.933400,node,29,5,87.0,0.0,87.0,0.0,87.0,0.0,1
NODE:AISLE:x=7.670800:y=28.219400,node,4,3,12.0,0.0,12.0,0.0,12.0,0.0,1
NODE:AISLE:x=7.670800:y=30.505400,node,23,6,67.33466666666675,0.0,57.0,10.334666666666749,57.0,10.334666666666749,2
NODE:AISLE:x=7.670800:y=32.791400,node,8,5,21.17650000000006,0.0,21.0,0.17650000000006116,21.17650000000006,0.0,1
NODE:AISLE:x=7.670800:y=35.077400,node,5,3,15.0,0.0,15.0,0.0,15.0,0.0,1
NODE:AISLE:x=8.077200:y=19.075400,node,2,1,6.0,0.0,6.0,0.0,6.0,0.0,1
NODE:AISLE:x=8.077200:y=21.361400,node,28,7,82.05233333333365,0.0,81.0,1.0523333333336495,81.0,1.0523333333336495,2
NODE:AISLE:x=8.077200:y=23.647400,node,12,4,36.0,0.0,36.0,0.0,36.0,0.0,1
NODE:AISLE:x=8.077200:y=25.933400,node,18,4,54.0,0.0,54.0,0.0,54.0,0.0,1
NODE:AISLE:x=8.077200:y=28.219400,node,2,2,6.0,0.0,6.0,0.0,6.0,0.0,1
NODE:AISLE:x=8.077200:y=30.505400,node,15,4,45.0,0.0,45.0,0.0,45.0,0.0,1
NODE:AISLE:x=8.077200:y=32.791400,node,2,1,6.0,0.0,6.0,0.0,6.0,0.0,1
NODE:AISLE:x=8.077200:y=37.363400,node,1,1,3.0,0.0,3.0,0.0,3.0,0.0,1
NODE:AISLE:x=8.534400:y=19.075400,node,5,3,15.0,0.0,15.0,0.0,15.0,0.0,1
NODE:AISLE:x=8.534400:y=21.361400,node,8,3,24.0,0.0,24.0,0.0,24.0,0.0,1
NODE:AISLE:x=8.534400:y=23.647400,node,5,2,12.104333333309114,0.0,12.0,0.1043333333091141,12.104333333309114,0.0,1
NODE:AISLE:x=8.534400:y=25.933400,node,15,4,42.141333333347575,0.0,42.0,0.1413333333475748,42.141333333347575,0.0,1
NODE:AISLE:x=8.534400:y=28.219400,node,9,2,27.0,0.0,27.0,0.0,27.0,0.0,1
NODE:AISLE:x=8.534400:y=30.505400,node,13,5,39.0,0.0,39.0,0.0,39.0,0.0,1
NODE:AISLE:x=8.534400:y=32.791400,node,9,4,27.0,0.0,27.0,0.0,27.0,0.0,1
NODE:AISLE:x=8.534400:y=35.077400,node,1,1,3.0,0.0,3.0,0.0,3.0,0.0,1
NODE:AISLE:x=8.940800:y=16.027400,node,4,2,12.0,0.0,12.0,0.0,12.0,0.0,1
NODE:AISLE:x=8.940800:y=21.361400,node,1,1,3.0,0.0,3.0,0.0,3.0,0.0,1
NODE:AISLE:x=8.940800:y=23.647400,node,2,2,6.0,0.0,6.0,0.0,6.0,0.0,1
NODE:AISLE:x=8.940800:y=25.933400,node,14,3,42.0,0.0,42.0,0.0,42.0,0.0,1
NODE:AISLE:x=8.940800:y=28.219400,node,6,3,18.0,0.0,18.0,0.0,18.0,0.0,1
NODE:AISLE:x=8.940800:y=30.505400,node,11,4,30.23400000000123,0.0,30.0,0.234000000001231,30.0,0.234000000001231,2
NODE:AISLE:x=8.940800:y=32.791400,node,7,6,18.033666666666647,0.0,18.0,0.033666666666647416,18.033666666666647,0.0,1
NODE:AISLE:x=8.940800:y=35.077400,node,8,5,21.12100000002829,0.0,21.0,0.12100000002828892,21.12100000002829,0.0,1
NODE:AISLE:x=9.347200:y=16.027400,node,8,4,24.0,0.0,24.0,0.0,24.0,0.0,1
NODE:AISLE:x=9.347200:y=19.075400,node,9,6,27.0,0.0,27.0,0.0,27.0,0.0,1
NODE:AISLE:x=9.347200:y=21.361400,node,15,5,45.0,0.0,45.0,0.0,45.0,0.0,1
NODE:AISLE:x=9.347200:y=23.647400,node,8,4,21.172333333324787,0.0,21.0,0.1723333333247865,21.172333333324787,0.0,1
NODE:AISLE:x=9.347200:y=25.933400,node,13,5,39.0,0.0,39.0,0.0,39.0,0.0,1
NODE:AISLE:x=9.347200:y=28.219400,node,16,4,48.0,0.0,48.0,0.0,48.0,0.0,1
NODE:AISLE:x=9.347200:y=30.505400,node,35,7,102.1353333333333,0.0,102.0,0.13533333333330688,102.0,0.13533333333330688,2
NODE:AISLE:x=9.347200:y=32.791400,node,24,5,66.68299999999181,0.0,66.0,0.6829999999918073,66.68299999999181,0.0,1
NODE:AISLE:x=9.347200:y=35.077400,node,1,1,3.0,0.0,3.0,0.0,3.0,0.0,1
NODE:SUP:CC-08,node,23,8,79.50316666668319,0.0,0.0,79.50316666668319,54.67466666667621,15.240000000004365,4
NODE:SUP:CC-09,node,22,8,28.847500000024866,0.0,0.0,28.847500000024866,25.037500000023556,3.8100000000013097,2
NODE:SUP:CC-10,node,13,6,8.857500000066835,0.0,0.0,8.857500000066835,8.857500000066835,0.0,1
NODE:SUP:CC-11,node,9,6,9.221000000078334,0.0,0.0,9.221000000078334,9.221000000078334,0.0,1
NODE:SUP:CC-12,node,9,5,13.596333333374872,0.0,0.0,13.596333333374872,11.93166666670723,1.6646666666676424,2
NODE:SUP:CC-13,node,13,6,13.604499999957085,0.0,0.0,13.604499999957085,13.55649999995714,0.047999999999944976,2
NODE:SUP:CC-14,node,16,7,22.919666666673322,0.0,0.0,22.919666666673322,20.043333333340797,2.876333333332525,2
NODE:SUP:CC-15,node,5,4,5.015000000009309,0.0,0.0,5.015000000009309,4.720166666672299,0.2948333333370101,2
NODE:SUP:CC-16,node,2,2,2.0898333333336723,0.0,0.0,2.0898333333336723,2.0898333333336723,0.0,1
NODE:SUP:LC-10,node,1,1,1.2220000000015716,0.0,0.0,1.2220000000015716,1.2220000000015716,0.0,1
NODE:SUP:LC-12,node,1,1,0.16366666666664287,0.0,0.0,0.16366666666664287,0.16366666666664287,0.0,1
NODE:SUP:LC-13,node,1,1,0.9509999999999934,0.0,0.0,0.9509999999999934,0.9509999999999934,0.0,1
